"{""chat"": [{""sex"": ""1"", ""content"": ""你好，我的朋友说你很有气质，想和你认识一下，但他很害羞，所以我过来了。我叫XXX""}, {""sex"": ""2"", ""content"": ""（女生会给出一些回应。）""}, {""sex"": ""1"", ""content"": ""太好了，方便告诉电话么？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""比较怕冷""}, {""sex"": ""1"", ""content"": ""所以你需要我的怀抱。""}, {""sex"": ""1"", ""content"": ""看来身体比较虚弱哦，平时要多锻炼锻炼才行。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚吃完饭呢""}, {""sex"": ""1"", ""content"": ""别吃太胖小心没人要！""}, {""sex"": ""1"", ""content"": ""接下来有什么事吗？要不我们出去走走？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你哄哄我啊""}, {""sex"": ""1"", ""content"": ""你又没有生气，所以我不需要哄你呀。""}, {""sex"": ""1"", ""content"": ""糟糕，我最不会的就是哄女孩子了，怎么办？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今晚不开心""}, {""sex"": ""1"", ""content"": ""那你啥时候可以开心呢。""}, {""sex"": ""1"", ""content"": ""那我努力一下让你开心点。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有开心的事情""}, {""sex"": ""1"", ""content"": ""那你现在能让我开心一下嘛？""}, {""sex"": ""1"", ""content"": ""有你在不就是最开心的事情了吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""免打扰""}, {""sex"": ""1"", ""content"": ""免打扰这个功能实在是太不友好了""}, {""sex"": ""1"", ""content"": ""我不仅要打扰你，还要一直一直打扰你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""多漂亮""}, {""sex"": ""1"", ""content"": ""但是和你相比，我觉得还是你好看。""}, {""sex"": ""1"", ""content"": ""你是对于漂亮有什么误解吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我现在心情很差""}, {""sex"": ""1"", ""content"": ""怎么了呀，我的小仙女为什么心情不好。""}, {""sex"": ""1"", ""content"": ""快快快，把你的坏心情都倒到我这个情绪垃圾桶里来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那可不行啊""}, {""sex"": ""1"", ""content"": ""怎么不行了嘛，你点个头不就可以了""}, {""sex"": ""1"", ""content"": ""这有什么不行的吗，又没有违法犯罪""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""胃好难受""}, {""sex"": ""1"", ""content"": ""胃药吃一吃，实在不行就带你去医院！""}, {""sex"": ""1"", ""content"": ""让你不按时吃饭！走 去医院。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""以前你是怎么过来的？""}, {""sex"": ""1"", ""content"": ""靠着自己顽强的意志扛过来的。""}, {""sex"": ""1"", ""content"": ""凭着自己的喜欢就这么过来了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""忙啥了""}, {""sex"": ""1"", ""content"": ""忙着赶工作，好准时下班去看你""}, {""sex"": ""1"", ""content"": ""忙着为我们的未来努力呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好好工作吧你""}, {""sex"": ""1"", ""content"": ""放心，你是不会影响到我的工作的。""}, {""sex"": ""1"", ""content"": ""我一直都在好好工作呢，毕竟还要赚钱养你嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""跳一跳""}, {""sex"": ""1"", ""content"": ""蹦蹦跳跳，跳到你心里了""}, {""sex"": ""1"", ""content"": ""太胖了，跳不动呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不，你不知道""}, {""sex"": ""1"", ""content"": ""你不告诉我的话我怎么会知道呢？""}, {""sex"": ""1"", ""content"": ""我知道的，有关你的一切我都知道啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在看吧""}, {""sex"": ""1"", ""content"": ""先来个约定，不然你就跑了。""}, {""sex"": ""1"", ""content"": ""再看，我感觉要过好久才能看了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怕不怕啊""}, {""sex"": ""1"", ""content"": ""不怕，如果怕了就没办法继续下去了。""}, {""sex"": ""1"", ""content"": ""这时候怕有什么用啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""超可怕""}, {""sex"": ""1"", ""content"": ""不怕不怕，有我在，不会有什么事的。""}, {""sex"": ""1"", ""content"": ""我的怀抱很安全，快躲到我怀里来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没到家呢""}, {""sex"": ""1"", ""content"": ""那你路上小心点，到家要给我发消息哦。""}, {""sex"": ""1"", ""content"": ""把要不要我送你回家？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是神仙吗""}, {""sex"": ""1"", ""content"": ""你是想仙凡恋？""}, {""sex"": ""1"", ""content"": ""我要是神仙还能被你凡人搞得服服帖帖的吗！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你这么好看""}, {""sex"": ""1"", ""content"": ""为了能被你看上啊。""}, {""sex"": ""1"", ""content"": ""谢谢小仙女的夸奖，你也很好看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不可爱呢""}, {""sex"": ""1"", ""content"": ""可是你还有好看不是吗？""}, {""sex"": ""1"", ""content"": ""你都有漂亮了，还需要可爱干嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有那么简单""}, {""sex"": ""1"", ""content"": ""对啊，一直都没有那么简单。""}, {""sex"": ""1"", ""content"": ""生活都够复杂了，哪有这么简单啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们会越来越好的""}, {""sex"": ""1"", ""content"": ""有你在，我们肯定会越来越好的。""}, {""sex"": ""1"", ""content"": ""这当然是肯定的了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小可爱上线啦～""}, {""sex"": ""1"", ""content"": ""赶紧抱住我的小可爱！""}, {""sex"": ""1"", ""content"": ""这么可爱，你是想可爱死我吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""为啥想我""}, {""sex"": ""1"", ""content"": ""因为我知道你在想我了。""}, {""sex"": ""1"", ""content"": ""你这么好看，难道不应该想念一下吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""除了上班""}, {""sex"": ""1"", ""content"": ""不上班行不行啊？""}, {""sex"": ""1"", ""content"": ""除了上班那就是谈恋爱了呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你又没看到我笑过""}, {""sex"": ""1"", ""content"": ""你不笑都这么好看，笑起来肯定更好看。""}, {""sex"": ""1"", ""content"": ""仙女的微笑总是美的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""闲吗""}, {""sex"": ""1"", ""content"": ""挺闲的，是不是需要我陪你？""}, {""sex"": ""1"", ""content"": ""不闲，一直忙着想你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有缘有缘""}, {""sex"": ""1"", ""content"": ""有缘千里来相会！""}, {""sex"": ""1"", ""content"": ""看来我们的缘分是注定了的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃饭了没呀""}, {""sex"": ""1"", ""content"": ""没呢，一个人感觉啥都吃不下""}, {""sex"": ""1"", ""content"": ""感觉小仙女每次找我都跟吃的有关呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想吃嘛""}, {""sex"": ""1"", ""content"": ""请不要诱惑我这在减肥的人士。""}, {""sex"": ""1"", ""content"": ""我想吃你，给不给！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我还能说啥？""}, {""sex"": ""1"", ""content"": ""别说了，吻我！""}, {""sex"": ""1"", ""content"": ""说说你是怎么让我喜欢上你的吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""呸～渣男！""}, {""sex"": ""1"", ""content"": ""我是直男不是渣男！""}, {""sex"": ""1"", ""content"": ""我要是渣男，也会为你从良。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还可以的""}, {""sex"": ""1"", ""content"": ""能得到小仙女的肯定一定是很不错的。""}, {""sex"": ""1"", ""content"": ""我也可以做你男朋友哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你很幸运""}, {""sex"": ""1"", ""content"": ""我觉得我们都很幸运，能够遇到彼此。""}, {""sex"": ""1"", ""content"": ""我也觉得自己很幸运，有时候好运总是来得很惊喜。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""下次请我""}, {""sex"": ""1"", ""content"": ""好啊，下次肯定让你吃饱喝足""}, {""sex"": ""1"", ""content"": ""那你可得提醒我，不然我这记性不好容易忘记的""}], ""lock"": 1}"
