"{""chat"": [{""sex"": ""2"", ""content"": ""哈喽。""}, {""sex"": ""1"", ""content"": ""嗨，看你照片挺可爱的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""先生 你是哪位？""}, {""sex"": ""1"", ""content"": ""你家族里有过失忆症的病史吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是？""}, {""sex"": ""1"", ""content"": ""我姓相，单名一个公，你叫我老公就好了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是好人吗？""}, {""sex"": ""1"", ""content"": ""你觉得我像是好人吗？""}, {""sex"": ""1"", ""content"": ""你觉得有坏人说自己是坏人的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你有喜欢的人嘛""}, {""sex"": ""1"", ""content"": ""有啊，不就是你嘛！""}, {""sex"": ""1"", ""content"": ""怎么你想成为我喜欢的人吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""孤孤单单""}, {""sex"": ""1"", ""content"": ""有了我就不会在孤单了。""}, {""sex"": ""1"", ""content"": ""都怪我没能好好陪在你身边。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不喜欢呢""}, {""sex"": ""1"", ""content"": ""那就努力点让你喜欢呗。""}, {""sex"": ""1"", ""content"": ""你不喜欢的东西太多了，我也不知道哪个是哪个了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是我的不对""}, {""sex"": ""1"", ""content"": ""不不不，不是你的错，你别把过错往自己身上揽。""}, {""sex"": ""1"", ""content"": ""即使是你的不对，我也舍不得怪你啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就准备睡了""}, {""sex"": ""1"", ""content"": ""赶紧的，我已经准备好在梦里找你了。""}, {""sex"": ""1"", ""content"": ""那我们就在梦里见吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""查你户口""}, {""sex"": ""1"", ""content"": ""想知道什么，我都事无巨细地告诉你。""}, {""sex"": ""1"", ""content"": ""以后都是一个户口本上的人，还需要查吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我最近在看一本书""}, {""sex"": ""1"", ""content"": ""看什么有趣的书呢，可以推荐给我哦。""}, {""sex"": ""1"", ""content"": ""竟然在看书，也太勤奋了吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不化妆了""}, {""sex"": ""1"", ""content"": ""小仙女天生丽质，不化妆也很好看的。""}, {""sex"": ""1"", ""content"": ""素颜的你也美得让我心动。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我做化妆的""}, {""sex"": ""1"", ""content"": ""那你肯定会化美美的妆。""}, {""sex"": ""1"", ""content"": ""感觉这个工作很适合你呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""手气差""}, {""sex"": ""1"", ""content"": ""那我以后把我的好运都给你，这样你就有好手气了。""}, {""sex"": ""1"", ""content"": ""那说明你的好运正在积攒要给你一个大惊喜呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""失恋了呗""}, {""sex"": ""1"", ""content"": ""应对失恋的最好办法，就是开始一段新的恋情。""}, {""sex"": ""1"", ""content"": ""这不是还有我陪你吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""果然男人的嘴骗人的鬼""}, {""sex"": ""1"", ""content"": ""等你被我骗回家了再说这种话好吗？""}, {""sex"": ""1"", ""content"": ""别的男人骗你就算了，我可跟一般男人不一样。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好多女生喜欢你""}, {""sex"": ""1"", ""content"": ""偷偷告诉你，不止女生喜欢我。""}, {""sex"": ""1"", ""content"": ""你也是喜欢我的女生之一吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不喜欢呀""}, {""sex"": ""1"", ""content"": ""嘴上说着不喜欢，其实心里喜欢得不得了吧。""}, {""sex"": ""1"", ""content"": ""我知道你是口是心非啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你刚醒啊""}, {""sex"": ""1"", ""content"": ""我这是醒的刚刚好！""}, {""sex"": ""1"", ""content"": ""都怪你，没事就出现在我梦里让我流连忘返。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不知道""}, {""sex"": ""1"", ""content"": ""不知道也没关系，你不要为难。""}, {""sex"": ""1"", ""content"": ""不知道的话也不影响我们继续聊天的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""晚上几点睡""}, {""sex"": ""1"", ""content"": ""你想我几点睡比较好呢？""}, {""sex"": ""1"", ""content"": ""你什么时候和我说晚安，我就什么时候睡。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我喜欢养猫""}, {""sex"": ""1"", ""content"": ""那你现在有养猫吗，想看看你家的小猫咪。""}, {""sex"": ""1"", ""content"": ""喜欢养猫的女孩肯定是心思细腻的女孩。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没什么事""}, {""sex"": ""1"", ""content"": ""亲，没事的话我们这边建议您可以想我哦""}, {""sex"": ""1"", ""content"": ""看来这时候你很需要我""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""上班挺累的""}, {""sex"": ""1"", ""content"": ""要是上班不累就不会有那么多人不想上班了。""}, {""sex"": ""1"", ""content"": ""虽然有点累，但是上班的日子比较充实。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别哭啊""}, {""sex"": ""1"", ""content"": ""我也不想哭，但是眼泪不听话""}, {""sex"": ""1"", ""content"": ""你说不哭就不哭？我怎么那么听你的话""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""估计不能""}, {""sex"": ""1"", ""content"": ""真的不能嘛，就不能想想办法吗？""}, {""sex"": ""1"", ""content"": ""可以的可以的，只要你想就没有什么是做不到的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""瞧把你能的""}, {""sex"": ""1"", ""content"": ""那是，必须得！""}, {""sex"": ""1"", ""content"": ""一般一般世界第三""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我有那本事吗[皱眉]""}, {""sex"": ""1"", ""content"": ""有没有本事你试试不就知道了。""}, {""sex"": ""1"", ""content"": ""你最大的本事就是喜欢上我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""渣男嘛""}, {""sex"": ""1"", ""content"": ""我是个直男，不是渣男！""}, {""sex"": ""1"", ""content"": ""我要是渣男，你还能这么安然吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是个暖男""}, {""sex"": ""1"", ""content"": ""那你会喜欢暖男吗。""}, {""sex"": ""1"", ""content"": ""毕竟要暖你一辈子的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有意见?""}, {""sex"": ""1"", ""content"": ""我怎么敢有意见，有意见也不敢说嘛。""}, {""sex"": ""1"", ""content"": ""没有没有，小仙女说的话就是圣旨！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早上好[玫瑰][玫瑰]""}, {""sex"": ""1"", ""content"": ""早上好，我心中的玫瑰花！""}, {""sex"": ""1"", ""content"": ""早安呀，小可爱""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想喝吗""}, {""sex"": ""1"", ""content"": ""想，请我喝好不好？""}, {""sex"": ""1"", ""content"": ""本来是不想喝的，既然你都问了那就勉强喝一点吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""明天夜班""}, {""sex"": ""1"", ""content"": ""夜班好辛苦的，明天晚上我陪你吧。""}, {""sex"": ""1"", ""content"": ""大家都在睡觉的时候你却在上夜班，心里是不是不好受？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我就是喜欢笑""}, {""sex"": ""1"", ""content"": ""我也很喜欢爱笑的你。""}, {""sex"": ""1"", ""content"": ""你这么喜欢笑，肯定是个积极乐观的女孩子。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我看帅哥""}, {""sex"": ""1"", ""content"": ""看我这个绝世大帅哥就够了。""}, {""sex"": ""1"", ""content"": ""那我可不准你看除了我以外的帅哥。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""明天要上班了""}, {""sex"": ""1"", ""content"": ""那我们要抓紧今天的机会好好约约""}, {""sex"": ""1"", ""content"": ""明天下班我去接你吧，放松放松""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""帅哥""}, {""sex"": ""1"", ""content"": ""又犯花痴了""}, {""sex"": ""1"", ""content"": ""蟋蟀的蟀啊""}, {""sex"": ""1"", ""content"": ""这不怪我，是基因问题""}, {""sex"": ""1"", ""content"": ""瞎说什么大实话！""}, {""sex"": ""1"", ""content"": ""哥不是随便人""}, {""sex"": ""1"", ""content"": ""帅有什么用？ 能当饭吃啊？？""}, {""sex"": ""1"", ""content"": ""别人都叫我蟋蟀哥""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""夸我好看嘛""}, {""sex"": ""1"", ""content"": ""你的好看，我还需要夸吗？""}, {""sex"": ""1"", ""content"": ""好看，非常好看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""老公~""}, {""sex"": ""1"", ""content"": ""嘴巴这么甜想干嘛呀？""}, {""sex"": ""1"", ""content"": ""我怎么感觉我的钱包一直在抖啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我试试吧""}, {""sex"": ""1"", ""content"": ""加油，我相信你一定可以的。""}, {""sex"": ""1"", ""content"": ""不试试怎么知道自己行不行呢，对吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""试试啥""}, {""sex"": ""1"", ""content"": ""事实让你怎么爱上我的。""}, {""sex"": ""1"", ""content"": ""试了才知道啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你起这么早干嘛""}, {""sex"": ""1"", ""content"": ""梦里的你消失了，所以就醒了。""}, {""sex"": ""1"", ""content"": ""早点起床就可以好好想你啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""叫我爸爸，""}, {""sex"": ""1"", ""content"": ""我是你永远得不到的爸爸！""}, {""sex"": ""1"", ""content"": ""别闹，女儿 爸爸在忙呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你对我了解多少""}, {""sex"": ""1"", ""content"": ""你都没给过我机会去好好了解你呢！""}, {""sex"": ""1"", ""content"": ""这得看你要我了解多少了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在家无聊死了""}, {""sex"": ""1"", ""content"": ""我的外号就是“无聊杀手”，保证一杀一个准。""}, {""sex"": ""1"", ""content"": ""无聊就和我聊天，我能够让你不无聊！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有呦""}, {""sex"": ""1"", ""content"": ""我怀疑你骗我，妈妈说漂亮的女生最会骗人了""}, {""sex"": ""1"", ""content"": ""没有就没有，我相信你说的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不说了，洗澡去了""}, {""sex"": ""1"", ""content"": ""等等我，我跟你一起洗澡。""}, {""sex"": ""1"", ""content"": ""真希望能够跟你鸳鸯戏水。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在挣钱""}, {""sex"": ""1"", ""content"": ""好好挣钱啊，我的后半辈子就靠你了。""}, {""sex"": ""1"", ""content"": ""辛苦认真赚钱的小仙女了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""中秋问候""}, {""sex"": ""1"", ""content"": ""星星落下要三秒，月亮升起要一天，地球公转要一年。但一句祝福的话只要一秒钟：祝你中秋节快乐！""}, {""sex"": ""1"", ""content"": ""月饼节快乐，小仙女记得要吃月饼哦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这天好冷""}, {""sex"": ""1"", ""content"": ""需要一个拥抱吗？""}, {""sex"": ""1"", ""content"": ""有颗火热的内心，一点都不会冷。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨晚睡的好吗""}, {""sex"": ""1"", ""content"": ""睡得很好，因为我梦见你了。""}, {""sex"": ""1"", ""content"": ""还不错，今天起来整个人状态都很好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我很勤快的""}, {""sex"": ""1"", ""content"": ""勤快的女孩子适合娶回家做老婆。""}, {""sex"": ""1"", ""content"": ""你这么优秀的女孩，怎么会没有男朋友呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你哭了""}, {""sex"": ""1"", ""content"": ""你看错了，我只是被风迷了眼睛而已""}, {""sex"": ""1"", ""content"": ""有你在的时候我哭啥啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是要气死我吗""}, {""sex"": ""1"", ""content"": ""那可不行，我可不想继承你的花呗。""}, {""sex"": ""1"", ""content"": ""这么可爱的你，我怎么舍得气死你呢。""}], ""lock"": 1}"
