"{""chat"": [{""sex"": ""2"", ""content"": ""哥哥好""}, {""sex"": ""1"", ""content"": ""开心，突然间多了个妹妹""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""能加个微信吗""}, {""sex"": ""2"", ""content"": ""你常常在大街上搭讪吗""}, {""sex"": ""1"", ""content"": ""不多不多，一天一二百个而已""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""啥时候娶我""}, {""sex"": ""1"", ""content"": ""择日不如撞日，要不就今天吧？""}, {""sex"": ""1"", ""content"": ""明天早上民政局门口见。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也刚到""}, {""sex"": ""1"", ""content"": ""吓死我了，还以为你等了很久呢""}, {""sex"": ""1"", ""content"": ""不过我还是迟到了，还是要补偿你的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""都在睡觉""}, {""sex"": ""1"", ""content"": ""睡觉有时候真的是人生大事啊。""}, {""sex"": ""1"", ""content"": ""人一辈子的时间有一半的时间在床上度过。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我五点多就起来了""}, {""sex"": ""1"", ""content"": ""这么早就起来了？不会犯困嘛？""}, {""sex"": ""1"", ""content"": ""怎么这么早起，是有什么重要的事要做吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""给你看""}, {""sex"": ""1"", ""content"": ""那我可要仔仔细细地看""}, {""sex"": ""1"", ""content"": ""好，坐等小仙女给我发照片""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""晚上怎么问候""}, {""sex"": ""1"", ""content"": ""精彩的夜晚从跟小仙女打招呼开始，晚上好！""}, {""sex"": ""1"", ""content"": ""一天终于过完了，小仙女是不是开心地过了一天呀？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你家在哪呢""}, {""sex"": ""1"", ""content"": ""这么着急的想看到我爸妈？""}, {""sex"": ""1"", ""content"": ""有你的地方就是我的家。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不知道去干嘛""}, {""sex"": ""1"", ""content"": ""只要你想去干嘛都可以啊。""}, {""sex"": ""1"", ""content"": ""要不要来想想我这样时间也过得挺快的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可能是我""}, {""sex"": ""1"", ""content"": ""不是可能，是一定是你""}, {""sex"": ""1"", ""content"": ""就是你呀，自信一点""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是那种人？""}, {""sex"": ""1"", ""content"": ""你难道不是那种人？！""}, {""sex"": ""1"", ""content"": ""那种人是哪种人呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有吃早餐""}, {""sex"": ""1"", ""content"": ""有乖乖吃早餐就好，这样我就不担心你饿肚子了""}, {""sex"": ""1"", ""content"": ""早餐吃了什么好吃的呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我喜欢发图""}, {""sex"": ""1"", ""content"": ""那你就多发发你自己的图吧。""}, {""sex"": ""1"", ""content"": ""那跟你聊天也太耗流量了吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""醒这么早啊""}, {""sex"": ""1"", ""content"": ""这样你听到的第一句早安就是我说的了""}, {""sex"": ""1"", ""content"": ""可恶，还是晚了你一步""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""家常饭""}, {""sex"": ""1"", ""content"": ""对我也是美味佳肴。""}, {""sex"": ""1"", ""content"": ""那我能来你家蹭饭吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""追不到呢""}, {""sex"": ""1"", ""content"": ""追不到那就换一个呗，世界那么多总有一个人能被你追到的。""}, {""sex"": ""1"", ""content"": ""如果真的喜欢一个人怎么会追不到呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""动物世界""}, {""sex"": ""1"", ""content"": ""周末去动物园玩呀？""}, {""sex"": ""1"", ""content"": ""动物世界是残酷的，你只能让自己变强大。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""佩服我""}, {""sex"": ""1"", ""content"": ""我佩服你怎么可以这么厉害呢。""}, {""sex"": ""1"", ""content"": ""佩服这么好的你啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""太舒服了吧""}, {""sex"": ""1"", ""content"": ""你过来，我们一起享受""}, {""sex"": ""1"", ""content"": ""但我觉得待在你身边才是最舒服的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我被你征服了""}, {""sex"": ""1"", ""content"": ""那以后征服你的就是我了！""}, {""sex"": ""1"", ""content"": ""毕竟征服你的就是我了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你见过我没""}, {""sex"": ""1"", ""content"": ""我在梦里见过了。""}, {""sex"": ""1"", ""content"": ""我是第一次见仙女。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你小看我了""}, {""sex"": ""1"", ""content"": ""呦，看来你已经长大了啊""}, {""sex"": ""1"", ""content"": ""没办法，谁让你的实力不明显呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谁啊""}, {""sex"": ""1"", ""content"": ""我是国家分配给你的老公""}, {""sex"": ""1"", ""content"": ""那我要想想我要用什么身份和你说。""}, {""sex"": ""1"", ""content"": ""那不妨你猜猜看看。""}, {""sex"": ""1"", ""content"": ""我就是我呀，这个世界上独一无二的我""}, {""sex"": ""1"", ""content"": ""一个比你更爱你的人。""}, {""sex"": ""1"", ""content"": ""对啊，我谁啊。""}, {""sex"": ""1"", ""content"": ""你男人啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""[晕]你谁啊""}, {""sex"": ""1"", ""content"": ""难道帅哥的脸这么难记吗""}, {""sex"": ""1"", ""content"": ""你竟然不记得我了？小心我哭给你看！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""强悍""}, {""sex"": ""1"", ""content"": ""女孩子太强悍会给男生带来很大的压力的。""}, {""sex"": ""1"", ""content"": ""再强悍的女人在心爱的人面前都会变得很柔软的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不吃饭啊""}, {""sex"": ""1"", ""content"": ""这不是等你和我一起吃吗。""}, {""sex"": ""1"", ""content"": ""你吃饭都不带我！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""很远吗""}, {""sex"": ""1"", ""content"": ""无论多远都不是问题。""}, {""sex"": ""1"", ""content"": ""不远不远，坐车很快就能到的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你老婆谁啊""}, {""sex"": ""1"", ""content"": ""不就是你嘛。""}, {""sex"": ""1"", ""content"": ""老婆你不会得失忆症了吧？！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我的错咯""}, {""sex"": ""1"", ""content"": ""别，这怎么可能是你的错呢，都怪我这都是我的错。""}, {""sex"": ""1"", ""content"": ""我的仙女怎么会犯错呢？就算是犯错了也是因为我哪里做得不好""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""什么都是我的错""}, {""sex"": ""1"", ""content"": ""怎么可能是你的错呢，傻瓜。""}, {""sex"": ""1"", ""content"": ""怎么会是你这个小可爱的错呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是的没有错""}, {""sex"": ""1"", ""content"": ""能得到小仙女的高度认可，我很开心。""}, {""sex"": ""1"", ""content"": ""要是有错的话，你也可以指出来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""伤口好疼""}, {""sex"": ""1"", ""content"": ""乖乖，我帮你呼呼好不好？吹一吹就不疼了。""}, {""sex"": ""1"", ""content"": ""你疼在伤口，我疼在心口""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怕摔""}, {""sex"": ""1"", ""content"": ""别担心，我会好好保护你的。""}, {""sex"": ""1"", ""content"": ""摔倒了也是摔进我怀里。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那我更感兴趣了""}, {""sex"": ""1"", ""content"": ""既然感兴趣那就要多跟我待在一起。""}, {""sex"": ""1"", ""content"": ""最感兴趣的难道不是我这个人吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那不想吃饭嘛""}, {""sex"": ""1"", ""content"": ""看到你之后，我只想吃你了。""}, {""sex"": ""1"", ""content"": ""你就是我的精神粮食。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""夕阳无限好 只是近黄昏""}, {""sex"": ""1"", ""content"": ""向晚意不适，驱车登古原。 ""}, {""sex"": ""1"", ""content"": ""要是和你在一起黄昏也没事。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不为啥啊""}, {""sex"": ""1"", ""content"": ""那就为了我们的幸福未来""}, {""sex"": ""1"", ""content"": ""为了你，我也不需要理由的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗨[可爱]""}, {""sex"": ""1"", ""content"": ""这是哪来的小可爱，直接闯进我的心里了？""}, {""sex"": ""1"", ""content"": ""小可爱竟然抢我一步先开口了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""说的好像跟真的是的""}, {""sex"": ""1"", ""content"": ""本来就是真的，搞得骗你有钱赚似得。""}, {""sex"": ""1"", ""content"": ""你觉得我像是那种能对你说假话的人吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你一见我话都说不出""}, {""sex"": ""1"", ""content"": ""遇到喜欢的人肯定说不出话啦。""}, {""sex"": ""1"", ""content"": ""看到美女我紧张的说不出话了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没有好看的照片""}, {""sex"": ""1"", ""content"": ""那是因为你本身太好看了，照片拍不出来。""}, {""sex"": ""1"", ""content"": ""那我现在给你拍一个好不好。""}], ""lock"": 1}"
