"{""chat"": [{""sex"": ""1"", ""content"": ""我想和你认识下""}, {""sex"": ""2"", ""content"": ""可以啊！""}, {""sex"": ""1"", ""content"": ""你答应得这么爽快，我接下来的台词都白准备了呢。 你是我遇见的最友善的女孩子，我决定请你喝点东西，想喝点什么？""}, {""sex"": ""2"", ""content"": ""跟你一样""}, {""sex"": ""1"", ""content"": ""谢谢，你令我心情一下子非常好，我要请你吃饭""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""探探说你喜欢我""}, {""sex"": ""2"", ""content"": ""我咋不知道?""}, {""sex"": ""1"", ""content"": ""右滑的那一刻， 互相喜欢品味出众""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""准备睡觉那""}, {""sex"": ""1"", ""content"": ""那我们就在梦里再聊了。""}, {""sex"": ""1"", ""content"": ""睡前不要想我，会睡不着的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""天天""}, {""sex"": ""1"", ""content"": ""我想天天月月年年都跟你在一起""}, {""sex"": ""1"", ""content"": ""每天都有你在身边的话或许快乐就会简单很多""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我先笑会""}, {""sex"": ""1"", ""content"": ""笑的这么好看，的确是要笑会儿""}, {""sex"": ""1"", ""content"": ""刚好我咖啡没加糖，谢谢了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是不是胖了""}, {""sex"": ""1"", ""content"": ""哪里胖了，明明还是一样的好看。""}, {""sex"": ""1"", ""content"": ""胖了吗？我咋没感觉出来啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""三十岁了""}, {""sex"": ""1"", ""content"": ""趁早嫁给我吧。""}, {""sex"": ""1"", ""content"": ""至少我未娶你未嫁。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我又不可以吃""}, {""sex"": ""1"", ""content"": ""可是相对于食物我更喜欢吃你。""}, {""sex"": ""1"", ""content"": ""那我怎么那么想吃你啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你怕我胖吗""}, {""sex"": ""1"", ""content"": ""怕啊，胖了我就得锻炼才能抱起你了。""}, {""sex"": ""1"", ""content"": ""不怕，反正都是我养出来的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这是土味情话么""}, {""sex"": ""1"", ""content"": ""不是，这是我的真心话。""}, {""sex"": ""1"", ""content"": ""现在土味情话不火了，现在流行说真心话。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你吃糖了吧""}, {""sex"": ""1"", ""content"": ""吃了，不然怎么会这么甜呢。""}, {""sex"": ""1"", ""content"": ""为了让你感觉我甜甜的，我必须得吃啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你对谁都好？""}, {""sex"": ""1"", ""content"": ""但是对你最好！""}, {""sex"": ""1"", ""content"": ""对你更好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没吃呢""}, {""sex"": ""1"", ""content"": ""那快去吃，我都听到你的小肚子在咕咕叫了。""}, {""sex"": ""1"", ""content"": ""饿不饿？要吃饱一点知道吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你会算啊""}, {""sex"": ""1"", ""content"": ""我还会算我们的姻缘呢。""}, {""sex"": ""1"", ""content"": ""当然，想学的话我可以教你哦，喜欢的人不收费。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""手艺不错""}, {""sex"": ""1"", ""content"": ""我还为我媳妇留了一手，你想试试吗？""}, {""sex"": ""1"", ""content"": ""没点手艺怎么敢喜欢你呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你的女朋友一定很幸福""}, {""sex"": ""1"", ""content"": ""做我女朋友肯定是很幸福的。""}, {""sex"": ""1"", ""content"": ""那你想不想也这么幸福呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不太会撩人""}, {""sex"": ""1"", ""content"": ""你这么可爱，肯定是被撩的那个呀。""}, {""sex"": ""1"", ""content"": ""你要是想学我可以教你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你画的""}, {""sex"": ""1"", ""content"": ""我还要画很多很多与你有关的东西呢。""}, {""sex"": ""1"", ""content"": ""那你觉得我画得怎么样，喜欢吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你喜欢啥颜色""}, {""sex"": ""1"", ""content"": ""我喜欢有你的颜色。""}, {""sex"": ""1"", ""content"": ""那得看你想给我什么颜色了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心理准备""}, {""sex"": ""1"", ""content"": ""我已经做好准备了，来吧""}, {""sex"": ""1"", ""content"": ""只要你准备好了我就准备好了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在化妆呢""}, {""sex"": ""1"", ""content"": ""小仙女这么美了还需要化妆嘛？""}, {""sex"": ""1"", ""content"": ""打扮那么好看，是准备去约会吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想吃冰淇淋""}, {""sex"": ""1"", ""content"": ""你是想变胖吗？""}, {""sex"": ""1"", ""content"": ""吃吧，我很有兴趣养猪的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""手气""}, {""sex"": ""1"", ""content"": ""我手气好，要不要借你一点好运。""}, {""sex"": ""1"", ""content"": ""小仙女的手气肯定特别好，对不对。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有""}, {""sex"": ""1"", ""content"": ""比你更爱我的人有没有？""}, {""sex"": ""1"", ""content"": ""有没有试试不就知道了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""说出了心里话""}, {""sex"": ""1"", ""content"": ""这样感觉心里舒服了吧。""}, {""sex"": ""1"", ""content"": ""这心里话信息量有点爆炸啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别买了""}, {""sex"": ""1"", ""content"": ""我老婆想买什么就买什么。""}, {""sex"": ""1"", ""content"": ""以后我的钱归你管。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你想分手吗""}, {""sex"": ""1"", ""content"": ""不想，打死都不想！""}, {""sex"": ""1"", ""content"": ""想啊，这样我们就可以成为夫妻了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没吃要请我吃嘛""}, {""sex"": ""1"", ""content"": ""我不能让我的仙女饿肚子吧""}, {""sex"": ""1"", ""content"": ""吃！随便吃，我要把你养胖。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你吃完晚饭了嘛""}, {""sex"": ""1"", ""content"": ""你这是约我一起散步咯？""}, {""sex"": ""1"", ""content"": ""怎么，想约我吃夜宵？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你还要啥""}, {""sex"": ""1"", ""content"": ""我还要一个你。""}, {""sex"": ""1"", ""content"": ""我要你的未来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我要打游戏了""}, {""sex"": ""1"", ""content"": ""游戏比我还重要吗？""}, {""sex"": ""1"", ""content"": ""你要是能把打游戏的时间用来跟我聊天就好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我说的话有意义吗""}, {""sex"": ""1"", ""content"": ""你说的每句话我都会当成圣旨看待。""}, {""sex"": ""1"", ""content"": ""也许在别人眼里没什么，但对我而言有很重要的意义。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""捶你胸口""}, {""sex"": ""1"", ""content"": ""记得要配上嘤嘤嘤。""}, {""sex"": ""1"", ""content"": ""那你要是进了我怀里我就不放你走了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我今天不开心""}, {""sex"": ""1"", ""content"": ""一定是因为天气太差了，影响到了我的小仙女""}, {""sex"": ""1"", ""content"": ""是因为没有看见我这张帅气的脸庞吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不合适谈恋爱""}, {""sex"": ""1"", ""content"": ""试都没试过怎么知道不合适呢。""}, {""sex"": ""1"", ""content"": ""我比较适合结婚。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好冷喔""}, {""sex"": ""1"", ""content"": ""天气越来越冷，你要到我身边来取取暖才行。""}, {""sex"": ""1"", ""content"": ""有没有多穿点，不然我会担心你感冒的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我就是想笑嘛""}, {""sex"": ""1"", ""content"": ""笑的这么开心，也真的好看""}, {""sex"": ""1"", ""content"": ""笑的这么好看是犯规的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那里看出我爱笑""}, {""sex"": ""1"", ""content"": ""从我心里能看出你爱笑啊。""}, {""sex"": ""1"", ""content"": ""因为爱笑的女生运气都很好，你运气不是特别好吗！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们就这样吧""}, {""sex"": ""1"", ""content"": ""那就这样吧，再爱都曲终人散了""}, {""sex"": ""1"", ""content"": ""这样是哪样，是让我娶你嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你现在不忙吗？""}, {""sex"": ""1"", ""content"": ""我抽空出来给你回消息呢。""}, {""sex"": ""1"", ""content"": ""忙完啦，忙完第一时间给你回消息。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""亲爱的早安""}, {""sex"": ""1"", ""content"": ""亲爱的真想一睁开眼就看到你""}, {""sex"": ""1"", ""content"": ""大早上嘴巴就这么甜的吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一辈子拥抱 陪你""}, {""sex"": ""1"", ""content"": ""好的，我会好好陪着你拥抱你""}, {""sex"": ""1"", ""content"": ""那我们就说定了呦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""前途""}, {""sex"": ""1"", ""content"": ""我的前途一片光明，跟着我会有好日子的""}, {""sex"": ""1"", ""content"": ""本来我已经对生活失去了希望了，但幸好有你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""长的高""}, {""sex"": ""1"", ""content"": ""要是不长高点都配不上你了。""}, {""sex"": ""1"", ""content"": ""长得高呼吸的空气都会很好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""提不动""}, {""sex"": ""1"", ""content"": ""这么重的东西怎么能让仙女提呢，放着我来。""}, {""sex"": ""1"", ""content"": ""这个时候是不是觉得有我在特别重要。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚刚一直在忙""}, {""sex"": ""1"", ""content"": ""你这么忙，都不能抽空喜欢我一下。""}, {""sex"": ""1"", ""content"": ""忙完了嘛？我都替小仙女感到疲惫了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你可以试一试""}, {""sex"": ""1"", ""content"": ""你都这么说了，我不试试就没道理了。""}, {""sex"": ""1"", ""content"": ""好，那我试试看，说不定会有意想不到的收获。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哪里重了""}, {""sex"": ""1"", ""content"": ""不重不重，你轻轻的就像羽毛一样。""}, {""sex"": ""1"", ""content"": ""重就是重嘛，我不嫌弃的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我早就知道了""}, {""sex"": ""1"", ""content"": ""难不成你早就知道我喜欢你了？""}, {""sex"": ""1"", ""content"": ""眼神不错啊，这都让你发现了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我大姨妈来了。""}, {""sex"": ""1"", ""content"": ""都怪我没用，还让你来大姨妈。""}, {""sex"": ""1"", ""content"": ""你要让我见见你大姨妈吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""大姨妈走了""}, {""sex"": ""1"", ""content"": ""大姨妈终于不折磨我的小仙女了。""}, {""sex"": ""1"", ""content"": ""下次大姨妈来我亲自照顾她，免得你遭罪。""}], ""lock"": 1}"
