"{""chat"": [{""sex"": ""2"", ""content"": ""我们不熟""}, {""sex"": ""1"", ""content"": ""没事，就像你和我从青涩的熟悉开始""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不认识你""}, {""sex"": ""1"", ""content"": ""朋友和情人不都是从陌生到熟悉的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你经常来这里玩吗？""}, {""sex"": ""1"", ""content"": ""经常，你经常来这里玩吗？""}, {""sex"": ""2"", ""content"": ""不经常""}, {""sex"": ""1"", ""content"": ""难怪你不认识我，不管经常来的人还是不经常来的人，能认识你都是一件令人愉快的事情。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好你好吼~""}, {""sex"": ""1"", ""content"": ""你好啊~请问你是来人认识我的小可爱吗？""}, {""sex"": ""1"", ""content"": ""你好~~好久没有遇到这么可爱的小姐姐咯。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早上怎么开场""}, {""sex"": ""1"", ""content"": ""小可爱早上好，昨晚睡得好吗？""}, {""sex"": ""1"", ""content"": ""早安，太阳公公派我来叫你起床啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不敢出去""}, {""sex"": ""1"", ""content"": ""你想去哪我都陪你去，这样就不怕了""}, {""sex"": ""1"", ""content"": ""别怕，我会好好保护你的，不会让你受到一点伤害""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一直都在忙""}, {""sex"": ""1"", ""content"": ""忙的时候也要适当休息休息，别累坏了""}, {""sex"": ""1"", ""content"": ""看到你这么忙，我好想替你分担一下啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不说了，我要睡觉了""}, {""sex"": ""1"", ""content"": ""长夜漫漫，怎么能浪费在睡觉上？""}, {""sex"": ""1"", ""content"": ""我已经把被窝暖好了，就等你钻进来了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我知道你太累了""}, {""sex"": ""1"", ""content"": ""所以才需要你来多陪陪我。""}, {""sex"": ""1"", ""content"": ""男女搭配干活不累。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""叫奶奶给你看""}, {""sex"": ""1"", ""content"": ""你帮我问问，奶奶肯定想我了。""}, {""sex"": ""1"", ""content"": ""奶奶说她想见孙媳妇，你什么时候跟我回家？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""[勾引][勾引]""}, {""sex"": ""1"", ""content"": ""你这样我很容易失去控制的。""}, {""sex"": ""1"", ""content"": ""你真是我此生的劫难，遇到你就情不自禁""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""介绍闺蜜""}, {""sex"": ""1"", ""content"": ""闺蜜留给别的小哥哥，我只要你就行了。""}, {""sex"": ""1"", ""content"": ""请把我介绍给你闺蜜，就说是……你男朋友。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那么有自信啊""}, {""sex"": ""1"", ""content"": ""毕竟这么有自信也是第一次啊。""}, {""sex"": ""1"", ""content"": ""自信总是这么天生的啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我先去睡了""}, {""sex"": ""1"", ""content"": ""好好休息，记得梦到我。""}, {""sex"": ""1"", ""content"": ""不许在梦里打我，我会亲你的！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我开心了""}, {""sex"": ""1"", ""content"": ""哄你开心不就是我作为男朋友必备的吗。""}, {""sex"": ""1"", ""content"": ""不分享让我一起开心开心吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你要怎么哄""}, {""sex"": ""1"", ""content"": ""三百六十度螺旋哄。""}, {""sex"": ""1"", ""content"": ""不用哄，静静的陪着你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是的。""}, {""sex"": ""1"", ""content"": ""看来我跟小仙女的意见不谋而合呀。""}, {""sex"": ""1"", ""content"": ""早知道你的回答是是的我就应该早点问你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""暂且相信你吧""}, {""sex"": ""1"", ""content"": ""时间会让你知道你为什么相信我。""}, {""sex"": ""1"", ""content"": ""我真找不出什么理由来不相信我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不怕打扰""}, {""sex"": ""1"", ""content"": ""那我以后就要多打扰打扰你了。""}, {""sex"": ""1"", ""content"": ""那就好，我怕会耽误到你做其他事。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""什么都不会呢""}, {""sex"": ""1"", ""content"": ""不会没关系，只要你有一颗想学的心就够了""}, {""sex"": ""1"", ""content"": ""以后你有什么不会的都可以告诉我，我会教你的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你去睡觉吧""}, {""sex"": ""1"", ""content"": ""我要是去睡了，谁陪你呀。""}, {""sex"": ""1"", ""content"": ""我想多跟你聊一会儿。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""感觉你今天怪怪的""}, {""sex"": ""1"", ""content"": ""因为我没办法在喜欢的人面前表现从容""}, {""sex"": ""1"", ""content"": ""整天脑子里都是你，能不怪吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在广西""}, {""sex"": ""1"", ""content"": ""在广西是不是就能吃到正宗的螺蛳粉了？""}, {""sex"": ""1"", ""content"": ""原来是广西的小仙女，广西的风景很漂亮呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一个人真的很好""}, {""sex"": ""1"", ""content"": ""那是因为你之前没有遇见我。""}, {""sex"": ""1"", ""content"": ""让我告诉你两个人更好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡醒了呀""}, {""sex"": ""1"", ""content"": ""哼，醒了也不跟我说早安。""}, {""sex"": ""1"", ""content"": ""我还以为小懒虫又在赖床呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我已经睡醒了""}, {""sex"": ""1"", ""content"": ""你要是还在赖床我就要开始闹你了。""}, {""sex"": ""1"", ""content"": ""真希望十年后你睡醒看见的人是我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""比我漂亮多了。""}, {""sex"": ""1"", ""content"": ""在我眼里你就是最美的。""}, {""sex"": ""1"", ""content"": ""漂亮又如何，反正没你好看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我心情不是很好""}, {""sex"": ""1"", ""content"": ""那需要我陪你散散心吗。""}, {""sex"": ""1"", ""content"": ""为啥心情不好呢，我愿意做你的倾听者。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我现在心情不是很好""}, {""sex"": ""1"", ""content"": ""那需要我做什么才能让你心情好点？""}, {""sex"": ""1"", ""content"": ""吃点好吃的保证心情能变好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""找对象呢""}, {""sex"": ""1"", ""content"": ""所以我已经找到你的身上了。""}, {""sex"": ""1"", ""content"": ""难道你不是我的对象吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃的胃疼""}, {""sex"": ""1"", ""content"": ""那不要吃了，可别把胃给搞坏了。""}, {""sex"": ""1"", ""content"": ""胃疼很难受的，以后不能让你乱吃东西了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天出去拍了一张照片""}, {""sex"": ""1"", ""content"": ""还不速速呈上让朕过目。""}, {""sex"": ""1"", ""content"": ""小仙女拍的照片，一定很好看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""为啥会这样""}, {""sex"": ""1"", ""content"": ""要是我知道的话就不会这么苦恼了""}, {""sex"": ""1"", ""content"": ""可能因为我喜欢你吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""苦力""}, {""sex"": ""1"", ""content"": ""我心甘情愿做你一辈子的苦力。""}, {""sex"": ""1"", ""content"": ""媳妇是用来疼的，所以以后苦差事都让我来做吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""丑萌丑萌的""}, {""sex"": ""1"", ""content"": ""原来你喜欢这种style的啊""}, {""sex"": ""1"", ""content"": ""丑不重要，重要的是萌萌哒""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不怕我？""}, {""sex"": ""1"", ""content"": ""我怕你干嘛啊，你又不是什么妖魔鬼怪的。""}, {""sex"": ""1"", ""content"": ""有些事情不是怕就可以的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不发位置""}, {""sex"": ""1"", ""content"": ""别怕，我肯定会对你干坏事的。""}, {""sex"": ""1"", ""content"": ""你不发位置我都不知道我的心跑到哪里去了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""得对自己好""}, {""sex"": ""1"", ""content"": ""顺便也对你好点不行吗。""}, {""sex"": ""1"", ""content"": ""你好， 我好，大家好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃过了，你呢？""}, {""sex"": ""1"", ""content"": ""我还没吃呢，你要请我吃饭吗！""}, {""sex"": ""1"", ""content"": ""吃饭都不带上我，还让我饿肚子。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""才不怕呢""}, {""sex"": ""1"", ""content"": ""女汉纸真的是天不怕地不怕吗？""}, {""sex"": ""1"", ""content"": ""那我怕是不是可以躲到你怀里？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你在我脑海里""}, {""sex"": ""1"", ""content"": ""我不仅要在你脑海里逍遥，我还要闯进你心里。""}, {""sex"": ""1"", ""content"": ""进了你的脑海里，我就打算赖一辈子不走了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我难受了""}, {""sex"": ""1"", ""content"": ""我这不是在你身边吗，我陪你一起难受。""}, {""sex"": ""1"", ""content"": ""那就在我怀里哭一会儿吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们认识么""}, {""sex"": ""1"", ""content"": ""不认识，只是梦里见过呀。""}, {""sex"": ""1"", ""content"": ""现在不就认识了吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么爱呢""}, {""sex"": ""1"", ""content"": ""当然是把你放进心里好好爱了。""}, {""sex"": ""1"", ""content"": ""爱不是用言语说说，爱是要让你用心体会。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不可爱呢""}, {""sex"": ""1"", ""content"": ""没事，你还有好看和漂亮。""}, {""sex"": ""1"", ""content"": ""长得这么好看了，还那么可爱你给不给别人活路。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚刚在看书""}, {""sex"": ""1"", ""content"": ""在看什么书，好看的话可以推荐给我哦。""}, {""sex"": ""1"", ""content"": ""看来你是个爱学习的女孩子啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那倒是没有""}, {""sex"": ""1"", ""content"": ""还好你外面没狗，这我就放心了。""}, {""sex"": ""1"", ""content"": ""要是有也没关系，毕竟你是小仙女，拥有特权的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你看上我哪里""}, {""sex"": ""1"", ""content"": ""看上你还需要问我哪里吗？""}, {""sex"": ""1"", ""content"": ""看上你这个人了，就这么简单。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不知道去哪儿""}, {""sex"": ""1"", ""content"": ""你不用想去哪里，跟着我就好啦""}, {""sex"": ""1"", ""content"": ""其实去哪不重要，重要的是有谁陪着""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""失恋了怎么办""}, {""sex"": ""1"", ""content"": ""有你在，我怎么会失恋呢。""}, {""sex"": ""1"", ""content"": ""那就大哭一场然后再睡一觉，醒来又是美好的一天。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""安慰失恋""}, {""sex"": ""1"", ""content"": ""失去了他，还有整个世界，玫瑰园里的鲜花，你会是中间最美的一朵，总有一个懂得美的人来为你停留。""}, {""sex"": ""1"", ""content"": ""分手了就做回自己，一个人的世界同样有月升月落，也有美丽的瞬间，把他归为记忆。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你的嘴，骗人的鬼""}, {""sex"": ""1"", ""content"": ""骗的就是你！而且还要把你用心骗到户口本上。""}, {""sex"": ""1"", ""content"": ""女侩的心害民的精""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开心的嘛""}, {""sex"": ""1"", ""content"": ""只要你跟我在一起觉得开心就够了。""}, {""sex"": ""1"", ""content"": ""让我做专属你的开心果吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还要洗碗好可怜""}, {""sex"": ""1"", ""content"": ""嫁给我，做饭洗碗我包了！""}, {""sex"": ""1"", ""content"": ""洗碗的快乐，你要体会到。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""才不是嘞""}, {""sex"": ""1"", ""content"": ""不要害羞，承认你喜欢我又不是丢脸的事。""}, {""sex"": ""1"", ""content"": ""反正我的心里已经认定是你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""猫比你可爱""}, {""sex"": ""1"", ""content"": ""可是猫没有我乖呀""}, {""sex"": ""1"", ""content"": ""我可以比猫更可爱""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就你闲""}, {""sex"": ""1"", ""content"": ""没办法啊，就是这么悠闲啊。""}, {""sex"": ""1"", ""content"": ""不闲怎么敢来找你聊天啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""闲下来""}, {""sex"": ""1"", ""content"": ""终于闲下来了，那就可以好好休息了。""}, {""sex"": ""1"", ""content"": ""闲下来先喝杯水，一定累坏了吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就说""}, {""sex"": ""1"", ""content"": ""你说你说，我认真听着呢""}, {""sex"": ""1"", ""content"": ""看来我要想办法堵住你的嘴才行""}], ""lock"": 1}"
