"{""chat"": [{""sex"": ""2"", ""content"": ""你酒量好吗""}, {""sex"": ""1"", ""content"": ""怎么？想灌醉我呀。""}, {""sex"": ""1"", ""content"": ""酒量不好能出来撑场面吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还没起来啊""}, {""sex"": ""1"", ""content"": ""不小心被床束缚住了，起不来了。""}, {""sex"": ""1"", ""content"": ""不起床，我要好好在床上躺着。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""信我""}, {""sex"": ""1"", ""content"": ""信春哥得永生？""}, {""sex"": ""1"", ""content"": ""那你就给我一个相信你的理由。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你感觉我真心吗""}, {""sex"": ""1"", ""content"": ""真心，绝对的真。""}, {""sex"": ""1"", ""content"": ""你比珍珠都真了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""起来了呢""}, {""sex"": ""1"", ""content"": ""太阳都晒屁股了，小懒虫。""}, {""sex"": ""1"", ""content"": ""帅的人已经吃过早餐了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好啊！相互认识一下吧""}, {""sex"": ""1"", ""content"": ""正巧，我也想认识，了解你，可以做朋友吗""}, {""sex"": ""1"", ""content"": ""你好，我的心动对象。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""咦！""}, {""sex"": ""1"", ""content"": ""不用惊讶，我就是专程在这堵你的。""}, {""sex"": ""1"", ""content"": ""咦，这么巧在这都能遇见""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你有女朋友了吗""}, {""sex"": ""1"", ""content"": ""你想当我的女朋友嘛？""}, {""sex"": ""1"", ""content"": ""之前没有，现在你出现了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""为什么要喜欢狗""}, {""sex"": ""1"", ""content"": ""难道你不喜欢我这条单身狗吗？""}, {""sex"": ""1"", ""content"": ""你自己就是单身狗，难道你自己都不喜欢自己吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""从来都没醉过好吗""}, {""sex"": ""1"", ""content"": ""今天就给你一个灌醉我的机会！""}, {""sex"": ""1"", ""content"": ""怎么，想给我上一课吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""酒多了""}, {""sex"": ""1"", ""content"": ""这是我给你灌醉我的机会！""}, {""sex"": ""1"", ""content"": ""今天不是你灌醉我，就是我灌醉你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""寻找爱情""}, {""sex"": ""1"", ""content"": ""我这不是已经找到你吗！""}, {""sex"": ""1"", ""content"": ""寻找一个爱情我有多难啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天在上班吗？""}, {""sex"": ""1"", ""content"": ""是啊，每天都在努力搬砖。""}, {""sex"": ""1"", ""content"": ""没上班呢，今天休息。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可是睡不着""}, {""sex"": ""1"", ""content"": ""那我陪你一起数绵羊。""}, {""sex"": ""1"", ""content"": ""给你唱睡眠曲好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还有事没""}, {""sex"": ""1"", ""content"": ""没事就不能来找你吗。""}, {""sex"": ""1"", ""content"": ""有啊，我们的人生大事。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早上好[微笑]""}, {""sex"": ""1"", ""content"": ""如果能看到你的话，那才是真的好。""}, {""sex"": ""1"", ""content"": ""一大早笑的这么甜，是有喜事吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""知错了吗""}, {""sex"": ""1"", ""content"": ""我搓衣板已经准备好了。""}, {""sex"": ""1"", ""content"": ""大小姐，我知道错了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""梦里相见，晚安""}, {""sex"": ""1"", ""content"": ""那你可不许在梦里欺负我。""}, {""sex"": ""1"", ""content"": ""那你等等我，我马上来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""命里有时终须有""}, {""sex"": ""1"", ""content"": ""命里无时莫强求。""}, {""sex"": ""1"", ""content"": ""小仙女的人生态度倒是很明朗啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你为什么伤心""}, {""sex"": ""1"", ""content"": ""还不是因为某个小仙女让我难受了。""}, {""sex"": ""1"", ""content"": ""你不在我身边的时候，我就特别容易伤心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""[握手]很高兴认识你""}, {""sex"": ""1"", ""content"": ""能够认识小仙女，我真的是三生有幸""}, {""sex"": ""1"", ""content"": ""我也好高兴啊，握完手再抱一个吧？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""很不容易""}, {""sex"": ""1"", ""content"": ""我知道即使是很不容易你也能做到的，对不对？""}, {""sex"": ""1"", ""content"": ""成年人的世界没有容易二字，大家都不容易呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""做什么都不容易""}, {""sex"": ""1"", ""content"": ""要真的容易还能轮得到你吗？""}, {""sex"": ""1"", ""content"": ""可能这就是现实吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我为你好""}, {""sex"": ""1"", ""content"": ""别光嘴上说为我好，是不是应该要有点实际行动。""}, {""sex"": ""1"", ""content"": ""谢谢你能为我着想，但你想过吗，你觉得好的我不一定会觉得好啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不难为你了""}, {""sex"": ""1"", ""content"": ""谢谢小仙女的大恩大德。""}, {""sex"": ""1"", ""content"": ""你要是再为难我，我就要哭了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你这叫泡妞技术很高""}, {""sex"": ""1"", ""content"": ""那你还不是没有被我泡到。""}, {""sex"": ""1"", ""content"": ""一般一般世界第三啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""讲出去笑死人""}, {""sex"": ""1"", ""content"": ""毕竟能带给你欢笑也是不容易啊。""}, {""sex"": ""1"", ""content"": ""笑死可不偿命啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我太坏了""}, {""sex"": ""1"", ""content"": ""对啊，都把我的心偷走了。""}, {""sex"": ""1"", ""content"": ""都怪我，是我把你宠坏了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也看不懂""}, {""sex"": ""1"", ""content"": ""看来我们两个都互相看不懂啦。""}, {""sex"": ""1"", ""content"": ""没事，以后总是会懂得。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""咋不好意思""}, {""sex"": ""1"", ""content"": ""我都不好意思了，你还要追问我！""}, {""sex"": ""1"", ""content"": ""我脸皮薄，实在是很难为情""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""说的都不好意思了""}, {""sex"": ""1"", ""content"": ""没想到你居然还会不好意思。""}, {""sex"": ""1"", ""content"": ""你的字典里面还有不好意思这个词？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不让你养""}, {""sex"": ""1"", ""content"": ""让你享受美好生活难道不好嘛""}, {""sex"": ""1"", ""content"": ""那你养我吧，我想吃吃软饭是什么味道""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你都没看见我""}, {""sex"": ""1"", ""content"": ""我看见了呀，不仅看见了，还放进心里了""}, {""sex"": ""1"", ""content"": ""虽然没看见你，但我能感受得到""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""洗了个头发""}, {""sex"": ""1"", ""content"": ""我都能想象你的发丝拂过我脸庞的感觉了。""}, {""sex"": ""1"", ""content"": ""要是在你身边就能帮你擦擦头发了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那就不亲""}, {""sex"": ""1"", ""content"": ""那不行！我就是要亲亲""}, {""sex"": ""1"", ""content"": ""不亲你感觉我自己受不了啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我能有什么事啊""}, {""sex"": ""1"", ""content"": ""我这不是为你担心嘛。""}, {""sex"": ""1"", ""content"": ""没事就好，我可不希望你出事。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我更生气了""}, {""sex"": ""1"", ""content"": ""那你怎么样才能不生气嘛，我让你打一顿好不好？""}, {""sex"": ""1"", ""content"": ""怎么生起气来都这么好看呢？""}], ""lock"": 1}"
