"{""chat"": [{""sex"": ""1"", ""content"": ""你说到哪儿汇合？COCOPARK，我这是在哪儿？（转向目标）哎，请问我们这个地方是在哪儿？""}, {""sex"": ""2"", ""content"": ""这里是……""}, {""sex"": ""1"", ""content"": ""谢谢！（对电话说）我在XXX，一会儿见。（转向目标）真是太谢谢你了，你一个人在这里逛街吗？""}, {""sex"": ""2"", ""content"": ""对啊，我和朋友……""}, {""sex"": ""1"", ""content"": ""噢，我也和朋友约在这里。我们在做一件很神奇的事情，你如果没什么事的话，不如一起来？我叫xxx……""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""难怪现在街上有气质的女孩子越来越少，原来全跑去做护士了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我美吗""}, {""sex"": ""1"", ""content"": ""别以为漂亮就可以让我动心，至少你还要够笨""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""那就让我们打破这份陌生 ，敢问 姑娘芳名？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哦那好吧""}, {""sex"": ""1"", ""content"": ""我感觉到你有一丝丝的失望。""}, {""sex"": ""1"", ""content"": ""要是不好你也可以告诉我哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我今天请假""}, {""sex"": ""1"", ""content"": ""怎么了，是身体哪里不舒服吗？""}, {""sex"": ""1"", ""content"": ""怎么请假了，生病了还是有什么急事？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""风景好美""}, {""sex"": ""1"", ""content"": ""再美能美过你嘛？""}, {""sex"": ""1"", ""content"": ""在我眼里最好的风景就是你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没在身边""}, {""sex"": ""1"", ""content"": ""总有一天，我会腾云驾雾去到你身边。""}, {""sex"": ""1"", ""content"": ""相隔两地让我对你格外想念。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""挺意外""}, {""sex"": ""1"", ""content"": ""不要觉得意外，因为很多意外都是计算好的。""}, {""sex"": ""1"", ""content"": ""意外吗，看来我的惊喜可以送到了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""洗澡你信不""}, {""sex"": ""1"", ""content"": ""我拿什么理由来不相信你呢。""}, {""sex"": ""1"", ""content"": ""我说不信你，你觉得你信吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有红包才有激情""}, {""sex"": ""1"", ""content"": ""看来还是红包才是最厉害的呀。""}, {""sex"": ""1"", ""content"": ""看来还是红包最给力啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是小弟弟""}, {""sex"": ""1"", ""content"": ""姐姐要好好照顾弟弟呦。""}, {""sex"": ""1"", ""content"": ""你是小姐姐。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你怎么失眠了""}, {""sex"": ""1"", ""content"": ""可能是你没有和我说晚安的缘故吧。""}, {""sex"": ""1"", ""content"": ""想听你说晚安，但是你没说我就失眠了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在等你消息""}, {""sex"": ""1"", ""content"": ""罪过罪过，竟然让小仙女等我。""}, {""sex"": ""1"", ""content"": ""你也可以先给我发消息呀，不一定要一直等我的消息。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""大哥[抱拳]""}, {""sex"": ""1"", ""content"": ""你是我大佬，我哪敢当你大哥啊""}, {""sex"": ""1"", ""content"": ""快给大哥端82年可乐""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""被窝不舒服吗""}, {""sex"": ""1"", ""content"": ""既然那么舒服，我都想趁你的被窝了。""}, {""sex"": ""1"", ""content"": ""放开那个被窝，让我来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是三月的风，我是四月的雨。""}, {""sex"": ""1"", ""content"": ""你是人间四月的温暖归途， 我是红尘九尺的温柔梦境。""}, {""sex"": ""1"", ""content"": ""人人平等，你独得四月偏爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""港剧""}, {""sex"": ""1"", ""content"": ""港剧好多都是警匪片呢。""}, {""sex"": ""1"", ""content"": ""原来小仙女喜欢看港剧，我还以为你会喜欢看韩剧呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我看剧""}, {""sex"": ""1"", ""content"": ""看啥电视剧啊，难道有比我好看吗。""}, {""sex"": ""1"", ""content"": ""对于你这个电视剧，我表示很有兴趣。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真的很痛""}, {""sex"": ""1"", ""content"": ""我给你吃糖，就不会疼了。""}, {""sex"": ""1"", ""content"": ""真想帮你一起来承担这份痛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没人教""}, {""sex"": ""1"", ""content"": ""那以后我手把手教你怎么样？""}, {""sex"": ""1"", ""content"": ""看来有必要让你好好教你才行了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你今天累吗？""}, {""sex"": ""1"", ""content"": ""不累啊，这不是有你吗。""}, {""sex"": ""1"", ""content"": ""心里想着你，哪哪都是不累。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一事无成""}, {""sex"": ""1"", ""content"": ""可你什么都没做就让我动了心。""}, {""sex"": ""1"", ""content"": ""瞎说，你明明俘获了我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我一点都不瘦""}, {""sex"": ""1"", ""content"": ""我才不在意你是胖是瘦，我只在乎你有没有吃饱。""}, {""sex"": ""1"", ""content"": ""有点肉肉抱起来才舒服呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""马上睡啦""}, {""sex"": ""1"", ""content"": ""那我会到你的梦里找你的呦。""}, {""sex"": ""1"", ""content"": ""睡觉不要想我，我怕你会失眠。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刷刷存在感""}, {""sex"": ""1"", ""content"": ""你不用刷，在我这里你的存在感都很强烈。""}, {""sex"": ""1"", ""content"": ""仙女的存在感本来就很强了，你还要刷就更强烈了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你哄我开心啊""}, {""sex"": ""1"", ""content"": ""等会儿我要是把你哄睡着了怎么办。""}, {""sex"": ""1"", ""content"": ""哄你开心是我一直都在做的事情。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""优秀呢""}, {""sex"": ""1"", ""content"": ""优秀的我还差一个优秀的女朋友。""}, {""sex"": ""1"", ""content"": ""过奖啦，你这么夸我我会膨胀的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么开头聊天""}, {""sex"": ""1"", ""content"": ""希望我们的开头是沉默的，结局却是美好的。""}, {""sex"": ""1"", ""content"": ""系统消息：您好，请发送“么么哒”开启聊天模式。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""洗碗呗""}, {""sex"": ""1"", ""content"": ""洗碗这种活我来干！""}, {""sex"": ""1"", ""content"": ""你需要一个洗完机器。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""生活充实""}, {""sex"": ""1"", ""content"": ""充实的一天从和你说早安开始。""}, {""sex"": ""1"", ""content"": ""忙的不要不要当然生活充实啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""手机没有电""}, {""sex"": ""1"", ""content"": ""互联网的时代能打断友谊拉伸的就是手机没电""}, {""sex"": ""1"", ""content"": ""那我给你充电好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不喜欢幼稚的""}, {""sex"": ""1"", ""content"": ""男人的幼稚，只会给自己最爱的人""}, {""sex"": ""1"", ""content"": ""我怕成熟的样子你会受不了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想死嘛""}, {""sex"": ""1"", ""content"": ""不想，我还没做你老公怎么舍得死""}, {""sex"": ""1"", ""content"": ""死了我，你以后要怎么办。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""浮夸了""}, {""sex"": ""1"", ""content"": ""我的脑海里已经自动播放浮夸这首歌了。""}, {""sex"": ""1"", ""content"": ""一点都不浮夸，我说的都是真心话。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""天天爱我""}, {""sex"": ""1"", ""content"": ""天天都爱你呀，时时刻刻都在爱着你""}, {""sex"": ""1"", ""content"": ""我会天天爱你，爱你一辈子的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你又不请我吃""}, {""sex"": ""1"", ""content"": ""总有刁民惦记着朕的钱。""}, {""sex"": ""1"", ""content"": ""那你又不做我女朋友。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""忙过了""}, {""sex"": ""1"", ""content"": ""不要忙啊忙的却没有好好照顾自己啊。""}, {""sex"": ""1"", ""content"": ""要是我在你身边就能在你忙的时候照顾你了，可以给你做好吃的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是做什么工作呢""}, {""sex"": ""1"", ""content"": ""这么快就要开始查我的户口了？""}, {""sex"": ""1"", ""content"": ""无论我做啥工作的，可以养活你就行。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚洗衣服了""}, {""sex"": ""1"", ""content"": ""洗衣服这种事情，以后还是交给我吧。""}, {""sex"": ""1"", ""content"": ""看样子贤妻良母你是当定了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""懒得下去""}, {""sex"": ""1"", ""content"": ""懒得实在是没有天理了！""}, {""sex"": ""1"", ""content"": ""懒神转世吗？！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我懒了""}, {""sex"": ""1"", ""content"": ""再懒下去就要发霉啦。""}, {""sex"": ""1"", ""content"": ""看来我要想办法改一下你的懒。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不要吓唬我""}, {""sex"": ""1"", ""content"": ""我像是那种会故意吓唬你的坏人吗？""}, {""sex"": ""1"", ""content"": ""我怎么会吓唬你呢，心疼你还来不及呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""狗狗很可爱""}, {""sex"": ""1"", ""content"": ""我这只单身狗也很可爱的。""}, {""sex"": ""1"", ""content"": ""感觉喜欢小动物的女孩都很温柔呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""对对讲的对""}, {""sex"": ""1"", ""content"": ""我说的话准没错。""}, {""sex"": ""1"", ""content"": ""那你还不表露一下对我的崇拜？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""准备睡呀""}, {""sex"": ""1"", ""content"": ""好好准备一下，我会闯进你的梦里的。""}, {""sex"": ""1"", ""content"": ""不许在梦里欺负我！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我准备去睡觉了""}, {""sex"": ""1"", ""content"": ""那你准备好梦到我了吗？""}, {""sex"": ""1"", ""content"": ""晚安，愿你今天能做一个美梦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""到家没？""}, {""sex"": ""1"", ""content"": ""我刚到家你就给我发消息啦""}, {""sex"": ""1"", ""content"": ""安全到家啦，别担心了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我才刚到家""}, {""sex"": ""1"", ""content"": ""吃饭了吗，没吃我带你去吃好吃的。""}, {""sex"": ""1"", ""content"": ""要是到的是我们的家那该多好呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谁让你欺负我的""}, {""sex"": ""1"", ""content"": ""我不止要欺负你，还要欺负你一辈子呢。""}, {""sex"": ""1"", ""content"": ""你不知道我欺负你是因为喜欢你吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""网恋不现实""}, {""sex"": ""1"", ""content"": ""所以我们奔现吧。""}, {""sex"": ""1"", ""content"": ""那我们先见面，再谈恋爱，那样就不是网恋了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我很无聊的""}, {""sex"": ""1"", ""content"": ""我从不怕无聊！""}, {""sex"": ""1"", ""content"": ""我就是喜欢这么无聊的你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就是不信你""}, {""sex"": ""1"", ""content"": ""我说的话这么真诚，你怎么就是不信呢？""}, {""sex"": ""1"", ""content"": ""别的话可以不信，但是喜欢你这句话不能不信。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那是有还是没有啊""}, {""sex"": ""1"", ""content"": ""你是希望有还是希望没有呢？""}, {""sex"": ""1"", ""content"": ""有没有很重要吗，你很在意吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚才吃饭""}, {""sex"": ""1"", ""content"": ""吃饭都不叫我，你一心想让我饿肚子吗。""}, {""sex"": ""1"", ""content"": ""吃啥好吃的，带上我呗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就想你""}, {""sex"": ""1"", ""content"": ""那你一定要好好想我哟。""}, {""sex"": ""1"", ""content"": ""那我也得好好想你才行了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我上班呢""}, {""sex"": ""1"", ""content"": ""好巧，我也是。""}, {""sex"": ""1"", ""content"": ""你每天都准时在我心里上班呢。""}, {""sex"": ""1"", ""content"": ""那我们一起上班""}, {""sex"": ""1"", ""content"": ""我要举报你上班时间玩手机！""}, {""sex"": ""1"", ""content"": ""我只想告诉你，累了就回来，我养你""}, {""sex"": ""1"", ""content"": ""在赚钱养我吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""很高兴认识你[微笑]""}, {""sex"": ""1"", ""content"": ""认识小仙女我也很开心。""}, {""sex"": ""1"", ""content"": ""小仙女好温柔啊，笑起来肯定很好看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小帅猫宁""}, {""sex"": ""1"", ""content"": ""猫宁，我的小仙女""}, {""sex"": ""1"", ""content"": ""真荣幸，小仙女给我请安了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没啥心事""}, {""sex"": ""1"", ""content"": ""但是我感觉你心里藏着事情""}, {""sex"": ""1"", ""content"": ""那你怎么不把我放进你心里。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你在我身边就好了""}, {""sex"": ""1"", ""content"": ""虽然我的人现在不在你的身边，但我的心在你身边。""}, {""sex"": ""1"", ""content"": ""总会有一天我能跟在你身边的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚刚在打游戏""}, {""sex"": ""1"", ""content"": ""你为什么要打游戏？游戏这么可爱""}, {""sex"": ""1"", ""content"": ""需要陪玩的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""比我大三岁""}, {""sex"": ""1"", ""content"": ""这不正是谈恋爱最好的年龄差吗？""}, {""sex"": ""1"", ""content"": ""算命先说我要找一个小三岁的老婆呢。""}], ""lock"": 1}"
