"{""chat"": [{""sex"": ""1"", ""content"": ""把名字告诉我，送你一个礼物""}, {""sex"": ""2"", ""content"": ""送什么礼物？""}, {""sex"": ""1"", ""content"": ""送你一个备注（开场）""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你开玩笑了""}, {""sex"": ""1"", ""content"": ""对不起，我从不对我喜欢的人开玩笑。""}, {""sex"": ""1"", ""content"": ""你见过凡人和仙女开玩笑的嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你困你先睡""}, {""sex"": ""1"", ""content"": ""不要，我怎么可以一个人入睡呢。""}, {""sex"": ""1"", ""content"": ""我还没想够你，我不想睡。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚吃完晚饭""}, {""sex"": ""1"", ""content"": ""要不再来吃点吧？那么瘦。""}, {""sex"": ""1"", ""content"": ""吃什么好吃的，给我留点哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那是你的事情""}, {""sex"": ""1"", ""content"": ""我的事情难道就不是你的事情吗。""}, {""sex"": ""1"", ""content"": ""我心里装着你，你说是我的事还是我们的事呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那我相信你""}, {""sex"": ""1"", ""content"": ""给我个不相信我的理由呗。""}, {""sex"": ""1"", ""content"": ""我人在这，就是一个理由。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""过来洗碗""}, {""sex"": ""1"", ""content"": ""好好洗碗，努力做人。""}, {""sex"": ""1"", ""content"": ""难道以后我还要洗碗吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要不要睡觉了""}, {""sex"": ""1"", ""content"": ""睡觉的时候可以说晚安吗？""}, {""sex"": ""1"", ""content"": ""你是准备和我一起做梦吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我有点想哭""}, {""sex"": ""1"", ""content"": ""哭呗，我哄你就完事了。""}, {""sex"": ""1"", ""content"": ""别哭，我看着心疼。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那么直接的""}, {""sex"": ""1"", ""content"": ""因为我不想和你拐弯抹角。""}, {""sex"": ""1"", ""content"": ""直接的说喜欢你不好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""跟我没什么关系""}, {""sex"": ""1"", ""content"": ""那我喜欢你是不是有关系呢。""}, {""sex"": ""1"", ""content"": ""但是我觉得我和你还是有点关系的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""伤感的""}, {""sex"": ""1"", ""content"": ""不想看你伤感，只想看你天天开心。""}, {""sex"": ""1"", ""content"": ""伤感的太影响心情了，还是来一些愉悦的吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""暂时不想找对象""}, {""sex"": ""1"", ""content"": ""那我可以提前预定你吗？""}, {""sex"": ""1"", ""content"": ""我又不是来处对象的，我是来找老婆的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""很平凡""}, {""sex"": ""1"", ""content"": ""最平凡就是最不平凡""}, {""sex"": ""1"", ""content"": ""平凡没什么不好，毕竟大家都是普通人""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在家吃饭呢""}, {""sex"": ""1"", ""content"": ""那我是不是应该带个碗去你家。""}, {""sex"": ""1"", ""content"": ""不知道有没有幸可以吃到你煮的菜。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也在想你呀""}, {""sex"": ""1"", ""content"": ""想我的话，那你怕是得多想想了""}, {""sex"": ""1"", ""content"": ""那你得赶紧去睡觉，说不定还能梦到我呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""记得就好""}, {""sex"": ""1"", ""content"": ""与你有关的一切我都认真记在心里了。""}, {""sex"": ""1"", ""content"": ""你放心，我是不可能忘记的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你记得吗""}, {""sex"": ""1"", ""content"": ""当然，跟你有关的事我都记得""}, {""sex"": ""1"", ""content"": ""怎么会不记得呢，我一直都记在心里呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""对对对 你说的都对""}, {""sex"": ""1"", ""content"": ""看来我是得到了你的肯定啊""}, {""sex"": ""2"", ""content"": ""对啊""}, {""sex"": ""1"", ""content"": ""可你这语气，得到肯定我也觉得不高兴""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃了个面包""}, {""sex"": ""1"", ""content"": ""吃个面包哪够？还是要乖乖吃饭才行啊。""}, {""sex"": ""1"", ""content"": ""先垫垫肚子是吗，那你一会要去吃什么好吃的呀？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""准备睡觉呢""}, {""sex"": ""1"", ""content"": ""那我准备一下进入你的梦境了。""}, {""sex"": ""1"", ""content"": ""我允许你在梦里想我""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""多看看书""}, {""sex"": ""1"", ""content"": ""书中自有黄金屋，书中自有颜如玉。""}, {""sex"": ""1"", ""content"": ""看书就能让我懂你吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你以为每个人男的都像你一样""}, {""sex"": ""1"", ""content"": ""搞得我不是男的一样。""}, {""sex"": ""1"", ""content"": ""我比较独特懂不懂。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""先吃饭去了""}, {""sex"": ""1"", ""content"": ""吃吧，好好吃饭天天长大。""}, {""sex"": ""1"", ""content"": ""吃啥好吃的，带着我一起呗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""越来越丑""}, {""sex"": ""1"", ""content"": ""不准你这么说我心中的仙女""}, {""sex"": ""1"", ""content"": ""你是不是对自己有点太严格了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谢谢～""}, {""sex"": ""1"", ""content"": ""都是共产主义接班人，别这么见外。""}, {""sex"": ""1"", ""content"": ""说谢谢有用的话，还要餐馆干嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你真的好烦""}, {""sex"": ""1"", ""content"": ""我的名字叫雷锋，烦哦 是谁？""}, {""sex"": ""1"", ""content"": ""我也觉得我好烦，但是你太可爱了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那么小""}, {""sex"": ""1"", ""content"": ""人小鬼大，可别小瞧我哦""}, {""sex"": ""1"", ""content"": ""年纪小而已，我心智很成熟的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别人家的小仙女更可爱""}, {""sex"": ""1"", ""content"": ""我只要你这只小仙女。""}, {""sex"": ""1"", ""content"": ""别人家的再可爱也不是我的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有缘""}, {""sex"": ""1"", ""content"": ""有缘千里来相会！""}, {""sex"": ""1"", ""content"": ""缘分让我们相遇了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""请滚""}, {""sex"": ""1"", ""content"": ""那我要滚进你心里去。""}, {""sex"": ""1"", ""content"": ""这个动作难度太大了，需要你跟我抱团一起滚才行。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不想网恋""}, {""sex"": ""1"", ""content"": ""那我们出来见面谈恋爱。""}, {""sex"": ""1"", ""content"": ""那我去找你，好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哭呢""}, {""sex"": ""1"", ""content"": ""哭鼻子可不是一个好习惯哟。""}, {""sex"": ""1"", ""content"": ""不哭不哭，等会儿哭丑了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你太会了""}, {""sex"": ""1"", ""content"": ""还有更多我会的，想知道吗？""}, {""sex"": ""1"", ""content"": ""最会做的事是喜欢你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别闹！""}, {""sex"": ""1"", ""content"": ""那你等会儿记得来我碗里。""}, {""sex"": ""1"", ""content"": ""我这不是闹，是在表达我的喜欢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""跟你聊天就是开心""}, {""sex"": ""1"", ""content"": ""你开心了之后，我就开心了。""}, {""sex"": ""1"", ""content"": ""这么开心的聊天也是真好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我说了我们不合适""}, {""sex"": ""1"", ""content"": ""不试试怎么知道不合适呢！""}, {""sex"": ""1"", ""content"": ""我们之间星座八字全合怎么可能不合适呢。""}], ""lock"": 1}"
