"{""chat"": [{""sex"": ""2"", ""content"": ""你是?""}, {""sex"": ""1"", ""content"": ""我是一个很想认识你的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""以前怎么没见过你""}, {""sex"": ""1"", ""content"": ""傻瓜，不早就在你心里了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不理你。""}, {""sex"": ""1"", ""content"": ""你这样做会失去我这个帅哥的""}, {""sex"": ""1"", ""content"": ""你要是不理我，你怕是要无聊死啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""日渐肥胖""}, {""sex"": ""1"", ""content"": ""看来是沉迷学习啊。""}, {""sex"": ""1"", ""content"": ""反正可以减肥，怕啥。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你喜欢羞羞的啊""}, {""sex"": ""1"", ""content"": ""害羞的样子真的是可爱呢。""}, {""sex"": ""1"", ""content"": ""你难道不喜欢吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不许哭""}, {""sex"": ""1"", ""content"": ""那我给你笑一个好不好。""}, {""sex"": ""1"", ""content"": ""男人哭吧哭吧不是罪！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看你自己本事""}, {""sex"": ""1"", ""content"": ""那你就放心吧，保证能让你满意！""}, {""sex"": ""1"", ""content"": ""我的本事，你来试试就知道了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还打我""}, {""sex"": ""1"", ""content"": ""我哪敢打我家小可爱啊。""}, {""sex"": ""1"", ""content"": ""打是亲，我在亲你呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""找不到共同话题""}, {""sex"": ""1"", ""content"": ""你知道吗，美食和男人都有很多相同之处""}, {""sex"": ""2"", ""content"": ""什么？""}, {""sex"": ""1"", ""content"": ""都能满足女人的心理和生理需求""}, {""sex"": ""1"", ""content"": ""都能搞大女人的肚子，也都能让女人张嘴""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这么幸运啊""}, {""sex"": ""1"", ""content"": ""是啊，幸运女神终于降临到我身上了""}, {""sex"": ""1"", ""content"": ""要不要沾沾我的好运气？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""薄情寡义""}, {""sex"": ""1"", ""content"": ""我不是那种人，我是重情重义的人""}, {""sex"": ""1"", ""content"": ""难道在你眼里我就是这样不讲情分的人吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要发""}, {""sex"": ""1"", ""content"": ""都听你的，不发就不发""}, {""sex"": ""1"", ""content"": ""那就发些你喜欢的，好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还不想睡呢""}, {""sex"": ""1"", ""content"": ""我想好好想你一会儿再去睡。""}, {""sex"": ""1"", ""content"": ""那你准备啥时候睡觉呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""去找你的真爱吧""}, {""sex"": ""1"", ""content"": ""你就是我的真爱呀。""}, {""sex"": ""1"", ""content"": ""我找到了，远在天边近在眼前。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""快睡吧你""}, {""sex"": ""1"", ""content"": ""你这是想早点去梦里见到我咯。""}, {""sex"": ""1"", ""content"": ""没有你在我身边睡不着啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你快去睡吧""}, {""sex"": ""1"", ""content"": ""对不起，没有你的晚安我睡不着。""}, {""sex"": ""1"", ""content"": ""不睡，我要陪你！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""明天还要上班呢""}, {""sex"": ""1"", ""content"": ""难道我在你心里的地位还不如上班吗？""}, {""sex"": ""1"", ""content"": ""那早点睡觉吧，要是明天小仙女打瞌睡那就要怪罪在我头上了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我就是怕你""}, {""sex"": ""1"", ""content"": ""为什么怕我呀，我又不会吃掉你""}, {""sex"": ""1"", ""content"": ""别怕别怕，虽然我不是什么好人，但我会好好对你的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你喜欢我啥？""}, {""sex"": ""1"", ""content"": ""你浑身上下我都喜欢，但最喜欢的是你的眼睛，就像有小星星在你眼里一样。""}, {""sex"": ""1"", ""content"": ""我说不出喜欢什么，但你在特殊的时候给了我特别的感觉，让我很喜欢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""所以我就是你的快乐""}, {""sex"": ""1"", ""content"": ""我的快乐与你有关。""}, {""sex"": ""1"", ""content"": ""快乐啊，你是真的快乐。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""然后呢，""}, {""sex"": ""1"", ""content"": ""然后我就被你迷住了，爱上你。""}, {""sex"": ""1"", ""content"": ""然后...就没有然后了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""玩头发""}, {""sex"": ""1"", ""content"": ""那你让不让我玩你的头发？""}, {""sex"": ""1"", ""content"": ""头发不好玩，快来跟我玩。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想起往事了""}, {""sex"": ""1"", ""content"": ""真希望你的往事有我在多好啊。""}, {""sex"": ""1"", ""content"": ""往事随风你我同宗，不离不弃此生相依""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喝点药""}, {""sex"": ""1"", ""content"": ""喝了药就会好受点了。""}, {""sex"": ""1"", ""content"": ""药不能停啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃点药""}, {""sex"": ""1"", ""content"": ""要不要我带你去医院看看？""}, {""sex"": ""1"", ""content"": ""要不能乱吃，最好是听从医生的吩咐。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现在起""}, {""sex"": ""1"", ""content"": ""被窝是不是舒服得你都不想起来了。""}, {""sex"": ""1"", ""content"": ""真想看看你起床时迷迷糊糊的样子。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现在想起我了""}, {""sex"": ""1"", ""content"": ""我什么时候不想起你呢。""}, {""sex"": ""1"", ""content"": ""我好像想你都是不分时候的吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还没起床？""}, {""sex"": ""1"", ""content"": ""在等你和我说早安呢。""}, {""sex"": ""1"", ""content"": ""想你想的一夜没睡。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不写""}, {""sex"": ""1"", ""content"": ""好好好，我老婆说不写那就不写""}, {""sex"": ""1"", ""content"": ""其实是你忘记怎么写了吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""都是屁话""}, {""sex"": ""1"", ""content"": ""我说的都是有用的话，哪里是屁话了""}, {""sex"": ""1"", ""content"": ""难道你不觉得我说的很有道理吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""活腻了""}, {""sex"": ""1"", ""content"": ""答应我，好好活下去好吗？""}, {""sex"": ""1"", ""content"": ""活人能够选择死，死人却再也不能选择活。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我跑得快""}, {""sex"": ""1"", ""content"": ""没事，我跑的也快。""}, {""sex"": ""1"", ""content"": ""那你能不能等下我啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""下雨一点都不好""}, {""sex"": ""1"", ""content"": ""需要我给你送伞吗。""}, {""sex"": ""1"", ""content"": ""下雨配思念我觉得挺好的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吉他""}, {""sex"": ""1"", ""content"": ""小仙女这么优秀，还会弹吉他啊""}, {""sex"": ""1"", ""content"": ""我能有幸听小仙女演奏一曲吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在上班咯""}, {""sex"": ""1"", ""content"": ""在上班也不能阻止我喜欢你吧""}, {""sex"": ""1"", ""content"": ""不上班怎么赚钱给你幸福啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""理啊""}, {""sex"": ""1"", ""content"": ""那你下次不能那么久不理我了。""}, {""sex"": ""1"", ""content"": ""毕竟我是你的小可爱，怎么能不理呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我现在特别想对你口吐芬芳""}, {""sex"": ""1"", ""content"": ""看来你是有颗口吐芳兰的心啊。""}, {""sex"": ""1"", ""content"": ""忍住，这种想法赶紧去除。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不眠夜""}, {""sex"": ""1"", ""content"": ""睡不着的时候找我吧，我来陪你度过漫漫长夜。""}, {""sex"": ""1"", ""content"": ""在想什么，是不是想我想得失眠了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你干嘛呐""}, {""sex"": ""1"", ""content"": ""看来你是很想知道我在干嘛啊""}, {""sex"": ""1"", ""content"": ""只是忙着想你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""他是个渣男""}, {""sex"": ""1"", ""content"": ""这不是体现出我的好了吗！""}, {""sex"": ""1"", ""content"": ""还好我不是渣男，不然要被你怼死。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""九月善待你""}, {""sex"": ""1"", ""content"": ""祝你啊，秋天浪漫，玻璃晴朗，橘子辉煌 ?""}, {""sex"": ""1"", ""content"": ""九月会不会善待我不知道，但我会善待你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""梦里想想""}, {""sex"": ""1"", ""content"": ""好，那我就想想，说不定哪天就实现了。""}, {""sex"": ""1"", ""content"": ""梦里想还不够，要努力去成为现实。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我买吃的""}, {""sex"": ""1"", ""content"": ""小吃货，又要买些什么好吃的呀？""}, {""sex"": ""1"", ""content"": ""见者有份，我也要吃哦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是单身""}, {""sex"": ""1"", ""content"": ""现在是单身，之后是不是单身就不知道了""}, {""sex"": ""1"", ""content"": ""巧了，我刚好也是单身呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别打扰我看电视""}, {""sex"": ""1"", ""content"": ""难道我没有电视好看吗？""}, {""sex"": ""1"", ""content"": ""看啥电视剧呢，拉上我一起呗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这么闲吗""}, {""sex"": ""1"", ""content"": ""我也没有很闲，只是一有空就把时间空出来给你了。""}, {""sex"": ""1"", ""content"": ""我这不是怕你说我忙得不理你嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""随便你啊""}, {""sex"": ""1"", ""content"": ""随便的话只对随便的人""}, {""sex"": ""1"", ""content"": ""但是对你我随便不起来""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""把握""}, {""sex"": ""1"", ""content"": ""我一定会好好把握机会的""}, {""sex"": ""1"", ""content"": ""把握住你，就是把握住了幸福""}], ""lock"": 1}"
