"{""chat"": [{""sex"": ""1"", ""content"": ""感谢姑娘右滑，费流量了""}, {""sex"": ""2"", ""content"": ""哈哈看到帅哥也挺好?""}, {""sex"": ""1"", ""content"": ""夸我帅，我也夸你一下吧 ，你真有眼光""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你脾气好不""}, {""sex"": ""1"", ""content"": ""挺好的，怎么你要欺负我？""}, {""sex"": ""1"", ""content"": ""脾气像我这么好的已经很难见到了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""女生失恋""}, {""sex"": ""1"", ""content"": ""不要因为失去一个不爱你的人，让爱你的人为你难过。""}, {""sex"": ""1"", ""content"": ""时间会告诉你谁才是最适合你的人，在恋爱的过程中总有一些不适合自己的人会离开，离开或许也是一种比较好的选择。失恋是告别不好的过去开""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""已经胖了""}, {""sex"": ""1"", ""content"": ""你这不是变胖了，而是更可爱了""}, {""sex"": ""2"", ""content"": ""就你会说话""}, {""sex"": ""1"", ""content"": ""不管你是胖是瘦，仙女就是仙女，永远不会变""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想谈一场不分手的恋爱""}, {""sex"": ""1"", ""content"": ""我们之间的恋爱，就是一场不会分手的恋爱。""}, {""sex"": ""1"", ""content"": ""好啊，我会满足你的，只要你不离我一定不弃。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小靓仔""}, {""sex"": ""1"", ""content"": ""哪里小了，你说！！""}, {""sex"": ""1"", ""content"": ""男人你不能说他小，知道不。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗯，我知道""}, {""sex"": ""1"", ""content"": ""知道就好，那我就放心了。""}, {""sex"": ""1"", ""content"": ""不知道也没关系，我会提醒你的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那是什么？""}, {""sex"": ""1"", ""content"": ""那是一条神奇的天路""}, {""sex"": ""1"", ""content"": ""那是我爱你的心啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现在没什么事""}, {""sex"": ""1"", ""content"": ""你才不是没事呢，你明明就想我了呀""}, {""sex"": ""1"", ""content"": ""真的没事吗？可不要让我担心了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好闲哦""}, {""sex"": ""1"", ""content"": ""闲着，闲着等会儿就有可能不闲了。""}, {""sex"": ""1"", ""content"": ""但是我想你的时候就不闲了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可惜你不在身边""}, {""sex"": ""1"", ""content"": ""我相信，总有一天我会出现在你身边的。""}, {""sex"": ""1"", ""content"": ""等我去到你身边，好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哭笑哭笑""}, {""sex"": ""1"", ""content"": ""你这哭的有点喜庆啊""}, {""sex"": ""1"", ""content"": ""你是怎么做到一边哭一边笑的？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""[/哭笑][/哭笑][/哭笑][/哭笑]""}, {""sex"": ""1"", ""content"": ""你这技能不错啊，啥时候教教我""}, {""sex"": ""1"", ""content"": ""你这笑还是哭呢？我有点搞不懂""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还没确定呢""}, {""sex"": ""1"", ""content"": ""怎么还没确定呀，这效率有点太低了""}, {""sex"": ""1"", ""content"": ""看来只能我来帮你确定一下了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我能把天聊死""}, {""sex"": ""1"", ""content"": ""那我就负责把天给聊活。""}, {""sex"": ""1"", ""content"": ""仙女一般都不怎么聊天的，我懂。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我说我要嫁了吗？""}, {""sex"": ""1"", ""content"": ""自己在梦里答应我的好不好。""}, {""sex"": ""1"", ""content"": ""我不会给你反悔药吃的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""渣男？""}, {""sex"": ""1"", ""content"": ""渣不渣男我不知道，但是我觉得是直男！""}, {""sex"": ""1"", ""content"": ""这款渣男已经在市面上灭绝了，剩下的这个是绝款""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你这么幸运""}, {""sex"": ""1"", ""content"": ""也许是幸运女神的降临，让我遇见了你。""}, {""sex"": ""1"", ""content"": ""因为你是我的幸运星啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那不也得看适不适合嘛""}, {""sex"": ""1"", ""content"": ""适不适合试试不就知道了吗。""}, {""sex"": ""1"", ""content"": ""适合的人，总会在适合的地点时间出现。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""伤心死了""}, {""sex"": ""1"", ""content"": ""伤心死了，所以只剩下开心啦。""}, {""sex"": ""1"", ""content"": ""摸摸头，还有我在呢，别太难过了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""冷起来""}, {""sex"": ""1"", ""content"": ""抱紧我，这样就不会冷了。""}, {""sex"": ""1"", ""content"": ""抖腿舞了解一下。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你快点睡觉吧""}, {""sex"": ""1"", ""content"": ""那你快点说一个晚安好不好。""}, {""sex"": ""1"", ""content"": ""没有你的梦，我睡不着。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这个理由可以""}, {""sex"": ""1"", ""content"": ""我说的必须可以啊。""}, {""sex"": ""1"", ""content"": ""这不是理由，我说的是事实好嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""太亲密了""}, {""sex"": ""1"", ""content"": ""你不觉得有一个亲密的伴侣是件很幸福是事吗？""}, {""sex"": ""1"", ""content"": ""这样就太亲密了吗，那以后还有更亲密的可怎么办？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你现在忙吗""}, {""sex"": ""1"", ""content"": ""只要你想找我，我都会在。""}, {""sex"": ""1"", ""content"": ""再忙也要抽空出来陪小公主。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我觉得好累呀""}, {""sex"": ""1"", ""content"": ""累就累一点啦，你要相信未来会更好的。""}, {""sex"": ""1"", ""content"": ""或许这就是人生啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨晚梦到你了，不知道是我想你了，还是你想我了""}, {""sex"": ""1"", ""content"": ""不管是你想我还是我想你，都是一样想。""}, {""sex"": ""1"", ""content"": ""我想你和你想我有区别吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你能给我什么好处""}, {""sex"": ""1"", ""content"": ""能给你的好处可多了，慢慢你就会发现的""}, {""sex"": ""1"", ""content"": ""我能够给你一个美好的未来，甜美的爱情""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我还没准备好""}, {""sex"": ""1"", ""content"": ""没关系，我们慢慢来。""}, {""sex"": ""1"", ""content"": ""那我帮你一起准备好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我每天都很快乐""}, {""sex"": ""1"", ""content"": ""那你是不是应该分享一下你的快乐呢。""}, {""sex"": ""1"", ""content"": ""快乐源泉就是我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""长大""}, {""sex"": ""1"", ""content"": ""我还小，保持了童真""}, {""sex"": ""1"", ""content"": ""长大以后你就成了我媳妇""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""只想开心""}, {""sex"": ""1"", ""content"": ""人活着就是要开开心心的才行啊。""}, {""sex"": ""1"", ""content"": ""我会让你一直开开心心的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""被晒黑了""}, {""sex"": ""1"", ""content"": ""黑一点比较有安全感，你就不会轻易被拐跑了。""}, {""sex"": ""1"", ""content"": ""晒黑了你也依旧很好看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你可以试试看""}, {""sex"": ""1"", ""content"": ""小仙女都说了，那我必须要试试。""}, {""sex"": ""1"", ""content"": ""我想跟你试试看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我爸爸生日""}, {""sex"": ""1"", ""content"": ""那你要把我的祝福带给咱爸哦，祝爸爸生日快乐，身体健康，越活越年轻~""}, {""sex"": ""1"", ""content"": ""我猜爸爸的生日愿望一定让你早点带个男朋友回家""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现在起了""}, {""sex"": ""1"", ""content"": ""你这是打算一觉睡到地老天荒啊""}, {""sex"": ""1"", ""content"": ""好的，我该跟你说早安呢还是午安呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""作业还没写完""}, {""sex"": ""1"", ""content"": ""都怪我，耽误了你写作业。""}, {""sex"": ""1"", ""content"": ""快去写，写完记得找我，我等你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你挺早啊""}, {""sex"": ""1"", ""content"": ""早起的鸟儿有虫吃啊。""}, {""sex"": ""1"", ""content"": ""早点起来才能碰到你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你让我很生气""}, {""sex"": ""1"", ""content"": ""能让你这么生气，说明你很在乎我。""}, {""sex"": ""1"", ""content"": ""别气别气，我不是故意惹小仙女生气的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你是想我""}, {""sex"": ""1"", ""content"": ""笨蛋，我当然是想你啦。""}, {""sex"": ""1"", ""content"": ""想你想的都不知道自己在想你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我又吃胖了""}, {""sex"": ""1"", ""content"": ""这个又字着实微妙啊。""}, {""sex"": ""1"", ""content"": ""你已经在胖的路上越走越远了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不许嫌我烦不许嫌我腻""}, {""sex"": ""1"", ""content"": ""小仙女这么可爱，怎么会嫌弃呢。""}, {""sex"": ""1"", ""content"": ""对不起，这种事情不会发生在你我的身上。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""赞美女孩子""}, {""sex"": ""1"", ""content"": ""不是我喜欢的样子你都有，而是你所有的样子我都喜欢。""}, {""sex"": ""1"", ""content"": ""如果我是导演，那么你将是我心目中的最佳的女主角。""}, {""sex"": ""1"", ""content"": ""你也许没有若隐若现的酒窝，但你的微笑一定是月闭花羞。""}, {""sex"": ""1"", ""content"": ""我认为世界上最漂亮的女人是维纳斯，接着就是你!""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也有点想你""}, {""sex"": ""1"", ""content"": ""想我为什么不告诉我呀？""}, {""sex"": ""1"", ""content"": ""难道只有一点点想我吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你要上班了？""}, {""sex"": ""1"", ""content"": ""对啊，要开始赚钱娶你啦。""}, {""sex"": ""1"", ""content"": ""不上班怎么养你啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""自己玩吧""}, {""sex"": ""1"", ""content"": ""没有你陪着，我感觉玩得都没意思了。""}, {""sex"": ""1"", ""content"": ""不要，我要和你一起玩。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不喜欢做梦""}, {""sex"": ""1"", ""content"": ""那你是不是可以梦到我呢。""}, {""sex"": ""1"", ""content"": ""做梦难道有什么不好的吗。""}], ""lock"": 1}"
