"{""chat"": [{""sex"": ""1"", ""content"": ""你们知道我为什么要过来和你们喝杯酒吗？""}, {""sex"": ""1"", ""content"": ""我在打赌！""}, {""sex"": ""2"", ""content"": ""打什么赌？""}, {""sex"": ""1"", ""content"": ""我刚才跟自己打赌，你们这里中如果有一个和我有心灵感应的，我就赢，如果没有我就输了。?""}, {""sex"": ""1"", ""content"": ""只要你们一分钟时间就可以了！过来喝一杯吧。”""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""觉得哪里的夜店比较好玩？""}, {""sex"": ""2"", ""content"": ""(女生列举很多夜店)""}, {""sex"": ""1"", ""content"": ""看样子你是个夜店咖，都快要成工作人员了。""}, {""sex"": ""1"", ""content"": ""我喜欢旅行，我去北京和我朋友过生日的时候在MIX，我觉得MIX是全国最棒的夜店。""}, {""sex"": ""2"", ""content"": ""(女生反应)""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好帅哦""}, {""sex"": ""1"", ""content"": ""你可不要爱上我了哦。""}, {""sex"": ""1"", ""content"": ""小可爱的嘴巴这么甜的嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没想好聊点啥""}, {""sex"": ""1"", ""content"": ""想聊啥都可以呀。""}, {""sex"": ""1"", ""content"": ""那我们还是撩吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""?你是心里在想什么吧""}, {""sex"": ""1"", ""content"": ""心里都是你，还能想啥？""}, {""sex"": ""1"", ""content"": ""你自己进来看看不就知道了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""情场老手""}, {""sex"": ""1"", ""content"": ""哪里是老手啊，我要是老手就不会这么惨了。""}, {""sex"": ""1"", ""content"": ""情场老手也没能逃过你的手掌心啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你先说""}, {""sex"": ""1"", ""content"": ""女士优先，我洗耳恭听。""}, {""sex"": ""1"", ""content"": ""也没什么大事，就是我对你的喜欢已经忍不住了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不想睡""}, {""sex"": ""1"", ""content"": ""你不会是因为那个原因吧？""}, {""sex"": ""2"", ""content"": ""什么原因？""}, {""sex"": ""1"", ""content"": ""想我想的睡不着了！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不想跟你睡""}, {""sex"": ""1"", ""content"": ""难道你想睡别人吗，我可不同意。""}, {""sex"": ""1"", ""content"": ""我这不是怕你自己一个人睡觉会害怕嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别认真""}, {""sex"": ""1"", ""content"": ""喜欢一个人就是要认认真真的喜欢。""}, {""sex"": ""1"", ""content"": ""难道你想玩弄我的感情吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚刚到""}, {""sex"": ""1"", ""content"": ""终于到啦，我等了你这么久呢""}, {""sex"": ""1"", ""content"": ""有没有哪里不舒服啊，会不会晕车？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我追不上""}, {""sex"": ""1"", ""content"": ""那我停下来等你，你总会追上的。""}, {""sex"": ""1"", ""content"": ""你可以的，我相信你，你也要相信自己。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""男朋友又什么好的""}, {""sex"": ""1"", ""content"": ""好处太多了，等你成我女朋友你好好体验。""}, {""sex"": ""1"", ""content"": ""洗衣做饭样样精通，男朋友选我保证你满意。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""买吃的了""}, {""sex"": ""1"", ""content"": ""果然吃货的世界里只有吃啊""}, {""sex"": ""1"", ""content"": ""那你要不要买一点给我吃啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""思考人生呢""}, {""sex"": ""1"", ""content"": ""毕竟人生都是与你相关呀。""}, {""sex"": ""1"", ""content"": ""你是在想以后的日子会不会有我吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""前任死了""}, {""sex"": ""1"", ""content"": ""合格的前任就应该像死了一样""}, {""sex"": ""1"", ""content"": ""看来你的上一段感情不太愉快啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""问女生吃过饭了吗""}, {""sex"": ""1"", ""content"": ""靓女，吃饭了没。""}, {""sex"": ""1"", ""content"": ""仙女，露水喝了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还没忙完吗""}, {""sex"": ""1"", ""content"": ""得忙着为将来努力，哪来那么快啊。""}, {""sex"": ""1"", ""content"": ""一会儿，等会就忙完了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不见人了""}, {""sex"": ""1"", ""content"": ""但是不可能不见人的呀，每天都那么多人来来往往呢""}, {""sex"": ""1"", ""content"": ""那你躲在我心里吧，这样就可以不见人了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你想要怎么表示呢""}, {""sex"": ""1"", ""content"": ""很简单的，你亲我一下就好。""}, {""sex"": ""1"", ""content"": ""我想要的什么表示你都能满足吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""回报""}, {""sex"": ""1"", ""content"": ""我对你的喜欢不需要回报，但如果有回报就更好了""}, {""sex"": ""1"", ""content"": ""其他回报就不用了，以身相许就可以了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不容易得到的""}, {""sex"": ""1"", ""content"": ""容易得到的东西不会珍惜，不容易得到的就会好好珍惜。""}, {""sex"": ""1"", ""content"": ""我喜欢挑战高难度。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""美颜效果""}, {""sex"": ""1"", ""content"": ""美颜效果只是为你的美锦上添花。""}, {""sex"": ""1"", ""content"": ""不开美颜，你的颜也很能打。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""照片美颜""}, {""sex"": ""1"", ""content"": ""你这样的还需要美颜吗！""}, {""sex"": ""1"", ""content"": ""你确定是美颜不是丑化，感觉你本人更好看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要喝多了""}, {""sex"": ""1"", ""content"": ""你放心，我喝酒有度的。""}, {""sex"": ""1"", ""content"": ""你都不在，我喝多了也不能醉倒在你怀里呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这样不好吧？""}, {""sex"": ""1"", ""content"": ""我喜欢你这有啥不好的。""}, {""sex"": ""1"", ""content"": ""没事，有事我扛着呗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你在撩妹吗""}, {""sex"": ""1"", ""content"": ""这都让你知道啦！""}, {""sex"": ""1"", ""content"": ""我撩你还不可以了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在煮菜""}, {""sex"": ""1"", ""content"": ""煮什么好吃的菜呀，想吃！""}, {""sex"": ""1"", ""content"": ""小仙女的厨艺这么好，做的菜肯定好吃。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你这个想法""}, {""sex"": ""1"", ""content"": ""我这个想法是不是刚好说到你心里了。""}, {""sex"": ""1"", ""content"": ""是不是感叹我有这么一颗聪明的脑袋。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不和你好了""}, {""sex"": ""1"", ""content"": ""不和我好你还想和谁好呀？""}, {""sex"": ""1"", ""content"": ""你不和我好我会很难过的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好点没""}, {""sex"": ""1"", ""content"": ""有你的问候我觉得好多了""}, {""sex"": ""1"", ""content"": ""谢谢小仙女的关心，我好多了你别担心""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我这是为你好""}, {""sex"": ""1"", ""content"": ""真的为我好就跟我在一起啊。""}, {""sex"": ""1"", ""content"": ""说着为我好，你真的考虑过我的感受了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不吃棒棒糖""}, {""sex"": ""1"", ""content"": ""那你是怎么变得这么甜的。""}, {""sex"": ""1"", ""content"": ""你不吃棒棒糖，也可以这么可爱吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小哥哥好好看""}, {""sex"": ""1"", ""content"": ""那你准备看到什么时候呢。""}, {""sex"": ""1"", ""content"": ""那你好好看着我，千万不要眨眼呦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就知道你好""}, {""sex"": ""1"", ""content"": ""我的好只能你一个人享用。""}, {""sex"": ""1"", ""content"": ""好不好你知道。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开玩笑了""}, {""sex"": ""1"", ""content"": ""但是你觉得我像是再和你开玩笑吗？""}, {""sex"": ""1"", ""content"": ""对不起，我已经开始认真了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""宠我吧""}, {""sex"": ""1"", ""content"": ""那你就做我的宠妃吧。""}, {""sex"": ""1"", ""content"": ""我不宠你还能宠谁呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""挺不好意思""}, {""sex"": ""1"", ""content"": ""原来还有小仙女觉得不好意思的时候呀。""}, {""sex"": ""1"", ""content"": ""不会啦，跟我就不用觉得不好意思了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我健康""}, {""sex"": ""1"", ""content"": ""只要身体健健康康的，就没什么大不了的。""}, {""sex"": ""1"", ""content"": ""健康就好，不健康我就要带你去看医生了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也要健身减肥""}, {""sex"": ""1"", ""content"": ""正好一起减肥。""}, {""sex"": ""1"", ""content"": ""还不容易把你养胖现在要减肥了，突然有点不舍""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是喝多了吗""}, {""sex"": ""1"", ""content"": ""你觉得我像是那种喝多的人吗。""}, {""sex"": ""1"", ""content"": ""喝多了？我以为我只有喝多了才敢和你说这些？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要客气啦""}, {""sex"": ""1"", ""content"": ""既然如此，那我以后就都不跟你客气了。""}, {""sex"": ""1"", ""content"": ""你可真是个人美心善的小仙女。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开车还玩手机""}, {""sex"": ""1"", ""content"": ""我这不是想第一时间回复你嘛。""}, {""sex"": ""1"", ""content"": ""我技术这么好，回你消息不影响我开车。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在我身边""}, {""sex"": ""1"", ""content"": ""我会在你身边好好的。""}, {""sex"": ""1"", ""content"": ""我可以在你身边的时候抱抱你嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我就想要你在我身边""}, {""sex"": ""1"", ""content"": ""就算你不说，我也会一直陪在你身边的。""}, {""sex"": ""1"", ""content"": ""陪伴是最长情的告白，我会陪伴你很久很久。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有什么不好的""}, {""sex"": ""1"", ""content"": ""没有你在我身边，当然不好啦。""}, {""sex"": ""1"", ""content"": ""你觉得有啥是好的呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你才小气呢""}, {""sex"": ""1"", ""content"": ""我这是会过日子懂不！""}, {""sex"": ""1"", ""content"": ""不小气，只是对别人小气而已。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看心情喽""}, {""sex"": ""1"", ""content"": ""我有个外号就叫“心情”""}, {""sex"": ""1"", ""content"": ""大家都是成年人了，不能被心情所左右了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心情好吧""}, {""sex"": ""1"", ""content"": ""为什么心情这么好，是发生什么好事了吗？""}, {""sex"": ""1"", ""content"": ""心情好太重要了，这样才能让生活变得更好呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""能看一下你的自拍照吗？""}, {""sex"": ""1"", ""content"": ""我主要是怕你看了就会喜欢上我。""}, {""sex"": ""1"", ""content"": ""我的自拍照只能给我未来老婆看，你是吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天喝腊八粥了吗""}, {""sex"": ""1"", ""content"": ""我想喝仙女亲手煮的腊八粥。""}, {""sex"": ""1"", ""content"": ""没有，你要给我送一碗腊八粥吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在家都吃胖了""}, {""sex"": ""1"", ""content"": ""哪里胖了。明明都还是这么好看！""}, {""sex"": ""1"", ""content"": ""你胖了？我不信，除非让我抱一抱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我正在忙""}, {""sex"": ""1"", ""content"": ""你如果不介意的话，偷偷想我一下呦。""}, {""sex"": ""1"", ""content"": ""娘娘你先忙,奴才门口侯着了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要不下次一起去""}, {""sex"": ""1"", ""content"": ""好啊，那我们就约定好了哦。""}, {""sex"": ""1"", ""content"": ""真的嘛，那我会很期待的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你太厉害了""}, {""sex"": ""1"", ""content"": ""再厉害最后还是拜倒在你的石榴裙下""}, {""sex"": ""1"", ""content"": ""能配上你的人，肯定是厉害的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""拉倒就拉倒""}, {""sex"": ""1"", ""content"": ""那我要倒进你的怀里。""}, {""sex"": ""1"", ""content"": ""小姑娘脾气还挺暴躁的嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小可爱出场""}, {""sex"": ""1"", ""content"": ""我已经等候小可爱多时了。""}, {""sex"": ""1"", ""content"": ""先来个亲亲抱抱举高高如何？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""夏天夏天悄悄过去留下小秘密""}, {""sex"": ""1"", ""content"": ""这个有你的夏天是粉红色的""}, {""sex"": ""1"", ""content"": ""压心底压心底不能告诉你~""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这么久没联系""}, {""sex"": ""1"", ""content"": ""就算断了联系，我也没有断了对你的思念。""}, {""sex"": ""1"", ""content"": ""你过得好吗？这句话想说很久了。""}], ""lock"": 1}"
