"{""chat"": [{""sex"": ""2"", ""content"": ""你好""}, {""sex"": ""1"", ""content"": ""不用这么严肃 我很随和幽默的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早""}, {""sex"": ""1"", ""content"": ""早啊，小可爱，昨晚梦到我了吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你经常来这里玩吗？""}, {""sex"": ""1"", ""content"": ""不经常，每天来一次。听你的语气，你好像经常来这里玩吗？""}, {""sex"": ""2"", ""content"": ""经常""}, {""sex"": ""1"", ""content"": ""那你怎么会不认识我""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""你好！我想问你一个问题……有没有人告诉过你，你很适合当模特？""}, {""sex"": ""2"", ""content"": ""是有人这么说过。""}, {""sex"": ""1"", ""content"": ""我想认识你。你叫什么名字，把你电话告诉我吧。""}, {""sex"": ""2"", ""content"": ""你是做什么工作的？""}, {""sex"": ""1"", ""content"": ""你看我像做什么的？""}, {""sex"": ""2"", ""content"": ""你不会是星探吧。""}, {""sex"": ""1"", ""content"": ""你的眼力真好……一下子就猜错了。我是卖保险的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好困哦""}, {""sex"": ""1"", ""content"": ""睡吧，做个好梦，希望我能走进你的梦中。""}, {""sex"": ""1"", ""content"": ""可是我还有好多好多话还没有和你说呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""说的好像你认识我一样""}, {""sex"": ""1"", ""content"": ""说的好像我不认识你一样。""}, {""sex"": ""1"", ""content"": ""难道我不应该认识你吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你很会夸人""}, {""sex"": ""1"", ""content"": ""未来的女朋友当然要多夸几句。""}, {""sex"": ""1"", ""content"": ""那是因为你本身就很优秀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""忘记回复了""}, {""sex"": ""1"", ""content"": ""你知不知道收不到你的回复，我很担心你啊。""}, {""sex"": ""1"", ""content"": ""被人忽视的感觉可真不好受。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""大哥早""}, {""sex"": ""1"", ""content"": ""小妹我的早餐呢""}, {""sex"": ""1"", ""content"": ""大哥平常不轻易跟人说早的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""加我干什么？""}, {""sex"": ""1"", ""content"": ""想和你发展下革命友谊。""}, {""sex"": ""1"", ""content"": ""那该死的爱情让我做的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你以后能不能经常和我聊天呀""}, {""sex"": ""1"", ""content"": ""你想要多经常？聊一辈子好不好？""}, {""sex"": ""1"", ""content"": ""如果你经常想我的话，我就经常找你聊天。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""打伞浪漫""}, {""sex"": ""1"", ""content"": ""最浪漫的是，与你共撑一把伞。""}, {""sex"": ""1"", ""content"": ""你愿意给我一个制造浪漫的机会吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我才不去呢""}, {""sex"": ""1"", ""content"": ""我准备带你去吃好吃的，你都不去吗？""}, {""sex"": ""1"", ""content"": ""给你两个选择：一、跟我去，二做我女朋友。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""快来""}, {""sex"": ""1"", ""content"": ""别急，我这就来找你。""}, {""sex"": ""1"", ""content"": ""看来你已经迫不及待想见到我了啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""生孩子很痛""}, {""sex"": ""1"", ""content"": ""要是我能替你生就好了，让我来替你承担这些痛苦。""}, {""sex"": ""1"", ""content"": ""是啊，一想到你以后要受苦我就心疼。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我要吃奶""}, {""sex"": ""1"", ""content"": ""都多大的人了还要吃奶，羞不羞呀。""}, {""sex"": ""1"", ""content"": ""想要什么奶，牛奶还是羊奶，这就给你买。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你希望我多大""}, {""sex"": ""1"", ""content"": ""不是我希望，是你一直都是18的小仙女呀""}, {""sex"": ""1"", ""content"": ""我又没有魔法，又不是我希望你多大你就能多大""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也离婚了""}, {""sex"": ""1"", ""content"": ""我们都是曾经将真心错付的人啊""}, {""sex"": ""1"", ""content"": ""离婚了其实也是好事，让你与错的人早点分开""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""成熟点的""}, {""sex"": ""1"", ""content"": ""很巧，我就是成熟稳重的男人""}, {""sex"": ""1"", ""content"": ""人到了一定的年纪就会成熟懂事了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""请你相信我""}, {""sex"": ""1"", ""content"": ""请你给我一个相信你的理由。""}, {""sex"": ""1"", ""content"": ""你想让我怎么去相信你呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""都不相信我""}, {""sex"": ""1"", ""content"": ""那你倒是给我一个相信你的理由。""}, {""sex"": ""1"", ""content"": ""我没有不相信你，我只是不相信我自己。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我陪闺蜜呢""}, {""sex"": ""1"", ""content"": ""闺蜜难道有我重要吗？""}, {""sex"": ""1"", ""content"": ""我也想要一起陪闺蜜。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没有问题""}, {""sex"": ""1"", ""content"": ""这才是最大的问题。""}, {""sex"": ""1"", ""content"": ""那我得带你去好好检查一下了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我要先睡了""}, {""sex"": ""1"", ""content"": ""睡吧，等会儿我会来你梦里的。""}, {""sex"": ""1"", ""content"": ""别再梦里欺负我呦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我先睡觉去了""}, {""sex"": ""1"", ""content"": ""好的，睡觉的时候记得想我呦。""}, {""sex"": ""1"", ""content"": ""那我只好去你梦里和你说晚安了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不 你先睡""}, {""sex"": ""1"", ""content"": ""你没说晚安，我睡不着。""}, {""sex"": ""1"", ""content"": ""那你要记得到我梦里来呦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""大江南北""}, {""sex"": ""1"", ""content"": ""看来我们得好好走一遭了。""}, {""sex"": ""1"", ""content"": ""处处风光好 ！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哄哄我怎么了""}, {""sex"": ""1"", ""content"": ""哄你就是骗你，这我做不来。""}, {""sex"": ""1"", ""content"": ""你要行动的还是语言的？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不许骗我哦""}, {""sex"": ""1"", ""content"": ""我才不会去骗一个我喜欢的人。""}, {""sex"": ""1"", ""content"": ""你这么可爱，我怎么会骗你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我要洗洗睡了""}, {""sex"": ""1"", ""content"": ""记得帮我在你身边也铺个床位""}, {""sex"": ""1"", ""content"": ""睡前不要想我，因为你会睡不着的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""江苏的""}, {""sex"": ""1"", ""content"": ""“上有天堂，下有苏杭。”江苏一定很美吧。""}, {""sex"": ""1"", ""content"": ""听说江苏的姑娘都温柔似水，是吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有点漂亮""}, {""sex"": ""1"", ""content"": ""你不是一般的漂亮好不好。""}, {""sex"": ""1"", ""content"": ""你是好看可爱加上漂亮。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""夸大了""}, {""sex"": ""1"", ""content"": ""没有啊，我只是在述说一个事实。""}, {""sex"": ""1"", ""content"": ""夸夸你难道不好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我出去拉""}, {""sex"": ""1"", ""content"": ""我不会让你从我心里出去的""}, {""sex"": ""1"", ""content"": ""没我的陪伴你就敢出门的嘛！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""帮我找对象""}, {""sex"": ""1"", ""content"": ""那我可以毛遂自荐吗。""}, {""sex"": ""1"", ""content"": ""你的对象我来了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我胃好痛""}, {""sex"": ""1"", ""content"": ""肯定又没有好好吃饭了！有没有吃胃药？""}, {""sex"": ""1"", ""content"": ""你要是照顾不好我的小仙女的胃就让我来照顾。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你可以当猪了""}, {""sex"": ""1"", ""content"": ""咋滴，最近猪肉涨价了想宰了我？！""}, {""sex"": ""1"", ""content"": ""我这头猪不贵，你买了吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在照镜子""}, {""sex"": ""1"", ""content"": ""哎呀呀，又在臭美了""}, {""sex"": ""1"", ""content"": ""魔镜啊魔镜，谁是这个世界上最美丽的女人？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你每次都这样说""}, {""sex"": ""1"", ""content"": ""对不起宝贝，我这么说都是真心的啊，并不是为了哄你开心。""}, {""sex"": ""1"", ""content"": ""最喜欢你了，不要生气好不好，我知道你是最可爱的小公主了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""奇了怪了""}, {""sex"": ""1"", ""content"": ""我也觉得好奇怪，一想起你我的心就怦怦跳。""}, {""sex"": ""1"", ""content"": ""你是不是把心落在我这啦？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好文艺""}, {""sex"": ""1"", ""content"": ""正好跟你的气质很搭调。""}, {""sex"": ""1"", ""content"": ""现在大家都喜欢走文艺范的路线了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你咋会梦到我""}, {""sex"": ""1"", ""content"": ""想你想到想梦见你。""}, {""sex"": ""1"", ""content"": ""梦到你不是很正常嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不然还能干嘛""}, {""sex"": ""1"", ""content"": ""还能做的事情可多了，不过我推荐你跟我谈恋爱。""}, {""sex"": ""1"", ""content"": ""有趣的事情那么多，你想干嘛都可以呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就会吃""}, {""sex"": ""1"", ""content"": ""能吃是福，咋滴还不让我吃啦。""}, {""sex"": ""1"", ""content"": ""作为个吃货，我有权利好好吃。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在看电影呢""}, {""sex"": ""1"", ""content"": ""小仙女在看什么电影呀？""}, {""sex"": ""1"", ""content"": ""最近上映的几部电影还不错，我们一起去看吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那就不可爱吧""}, {""sex"": ""1"", ""content"": ""你明明是漂亮！""}, {""sex"": ""1"", ""content"": ""你美就完事了，要可爱干嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可我就是起不来劲""}, {""sex"": ""1"", ""content"": ""那我亲你一下，给你充充电。""}, {""sex"": ""1"", ""content"": ""我不在你就没劲，这样怎么能行呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就想吃方便面""}, {""sex"": ""1"", ""content"": ""你小心成为方便面杀手！""}, {""sex"": ""1"", ""content"": ""吃！吃饱了才行。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""朋友失恋""}, {""sex"": ""1"", ""content"": ""失恋只是一时的，你要相信下一个人会更好。""}, {""sex"": ""1"", ""content"": ""失恋只能证明这个人没有资格留在你身边。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""男人的嘴骗人的嘴""}, {""sex"": ""1"", ""content"": ""但同时它也是述说男人内心世界的嘴。""}, {""sex"": ""1"", ""content"": ""等我把你的心骗到手再和我说这句话吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""干啥坏事了""}, {""sex"": ""1"", ""content"": ""还能干啥坏事啊，我的坏事不都与你相关吗。""}, {""sex"": ""1"", ""content"": ""你想看我做什么坏事呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好雅兴""}, {""sex"": ""1"", ""content"": ""嗯哼，一个人生活也得过得高质量一点嘛""}, {""sex"": ""1"", ""content"": ""小仙女可否有兴致呀？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""很闲吗""}, {""sex"": ""1"", ""content"": ""还好吧，不怎么闲啊。""}, {""sex"": ""1"", ""content"": ""我要是闲的话，肯定来找你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想去你身边""}, {""sex"": ""1"", ""content"": ""想来到你的身边。""}, {""sex"": ""1"", ""content"": ""心动不如行动！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在夸我呢""}, {""sex"": ""1"", ""content"": ""你这么好看的人当然得夸啦。""}, {""sex"": ""1"", ""content"": ""夸一夸仙女难道不好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃饱了呀""}, {""sex"": ""1"", ""content"": ""我也终于有了吃货小姐姐。""}, {""sex"": ""1"", ""content"": ""这时候再来趟散步如何？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""去吃呀""}, {""sex"": ""1"", ""content"": ""没有你，东西都不好吃了。""}, {""sex"": ""1"", ""content"": ""可我最想吃的，是你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡吧！""}, {""sex"": ""1"", ""content"": ""睡着了能在梦里见到你吗？""}, {""sex"": ""1"", ""content"": ""那我等你到我梦里来找我哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想哭啊""}, {""sex"": ""1"", ""content"": ""别哭别哭，你的眼泪这么贵不可以轻易哭的。""}, {""sex"": ""1"", ""content"": ""抱抱抱抱，我的怀抱借你用，不哭好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我哭辽""}, {""sex"": ""1"", ""content"": ""怎么哭啦，是不是因为我没有陪在你身边？""}, {""sex"": ""1"", ""content"": ""哭什么，我的肩膀借你靠。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有   去吃面了""}, {""sex"": ""1"", ""content"": ""我知道有一家面馆的面味道特别棒，改天带你吃啊。""}, {""sex"": ""1"", ""content"": ""吃面会不会容易饿啊？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我感觉我们不适合""}, {""sex"": ""1"", ""content"": ""感觉有时候也会出错，所以还是得试试才知道。""}, {""sex"": ""1"", ""content"": ""我还感觉我们挺合适的呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你在想啥""}, {""sex"": ""1"", ""content"": ""除了想你还能想啥。""}, {""sex"": ""1"", ""content"": ""在想怎么样才能把你娶回家。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你要挨打了""}, {""sex"": ""1"", ""content"": ""别打脸可以吗！""}, {""sex"": ""1"", ""content"": ""打是亲，是亲亲。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""胖了你就不喜欢了""}, {""sex"": ""1"", ""content"": ""我喜欢的是你这个人，不管你是胖是瘦，我都喜欢你。""}, {""sex"": ""1"", ""content"": ""傻瓜，我是那种因为你胖了就不喜欢你的人吗？那你也太小瞧我了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那我可真幸运""}, {""sex"": ""1"", ""content"": ""我的幸运都花在遇见你上面了。""}, {""sex"": ""1"", ""content"": ""那你能分点幸运给我吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在学包粽子呢""}, {""sex"": ""1"", ""content"": ""学会了，我就可以吃到你包的粽子啦。""}, {""sex"": ""1"", ""content"": ""你这么聪明，肯定一学就会啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不接受道歉""}, {""sex"": ""1"", ""content"": ""那接受我的爱吗？""}, {""sex"": ""1"", ""content"": ""我又没做错，我为什么要道歉？""}], ""lock"": 1}"
