"{""chat"": [{""sex"": ""1"", ""content"": ""你好，请问下一站到是哪里？""}, {""sex"": ""2"", ""content"": ""哦……人民广场。""}, {""sex"": ""1"", ""content"": ""谢谢，你真是个好人，可以把你的电话号码告诉我吗？""}, {""sex"": ""2"", ""content"": ""嗯，要我电话号码做什么？""}, {""sex"": ""1"", ""content"": ""呵呵，其实我是想以后问时间的时候可以打电话问你啦，难得遇到你这样的好人""}, {""sex"": ""2"", ""content"": ""呵呵，你还真好玩。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好我不好""}, {""sex"": ""1"", ""content"": ""哪里不好，可以跟我说说哦""}, {""sex"": ""1"", ""content"": ""所以我来让你变好了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你怎么加到我微信的""}, {""sex"": ""1"", ""content"": ""我特地找丘比特给我仙女的微信！""}, {""sex"": ""1"", ""content"": ""怎么想要开始大义灭亲了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我一般不做饭""}, {""sex"": ""1"", ""content"": ""难道你都吃外卖吗？""}, {""sex"": ""1"", ""content"": ""不做饭吗，那你平时都是吃什么？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨天睡的特别早""}, {""sex"": ""1"", ""content"": ""早睡早起才是真的好。""}, {""sex"": ""1"", ""content"": ""早一点不好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没想啊""}, {""sex"": ""1"", ""content"": ""骗人，你肯定偷偷想我了。""}, {""sex"": ""1"", ""content"": ""那你为什么不想？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你有想法""}, {""sex"": ""1"", ""content"": ""我的想法还不是你嘛。""}, {""sex"": ""1"", ""content"": ""想法很多，但是唯独你让我深深思念。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早[太阳][太阳][太阳]""}, {""sex"": ""1"", ""content"": ""今日份第一句早安，送给你""}, {""sex"": ""1"", ""content"": ""清晨意浓， 最是人间春好处。 早安!""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""准备一下""}, {""sex"": ""1"", ""content"": ""嗯嗯，等待小仙女整装待发""}, {""sex"": ""1"", ""content"": ""我准备好啦，随时都可以出发""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你也是早点休息""}, {""sex"": ""1"", ""content"": ""早点睡觉我就能梦到你了吗？""}, {""sex"": ""1"", ""content"": ""放心吧，我会的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有啥伤心的""}, {""sex"": ""1"", ""content"": ""没能让你喜欢我这不值得伤心吗。""}, {""sex"": ""1"", ""content"": ""伤心的事情太多了，我得好好想想。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""马上就睡觉了""}, {""sex"": ""1"", ""content"": ""好的，让我们梦里见啊 ""}, {""sex"": ""1"", ""content"": ""睡前一聊有益身体健康""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""老撤回""}, {""sex"": ""1"", ""content"": ""因为撤回的是不重要的消息呀。""}, {""sex"": ""1"", ""content"": ""你放心，消息可以撤回，但对你的喜欢不会撤回。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""美颜相机拍的""}, {""sex"": ""1"", ""content"": ""难怪拍不出你一半的美呢。""}, {""sex"": ""1"", ""content"": ""关了美颜和开了美颜你确定有差别？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开美颜了""}, {""sex"": ""1"", ""content"": ""怎么没有一点变化呢。""}, {""sex"": ""1"", ""content"": ""美颜相机你值得拥有。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这样不太好""}, {""sex"": ""1"", ""content"": ""有什么不好的，反正你是我未来女朋友。""}, {""sex"": ""1"", ""content"": ""哪里不太好，我想办法让它变好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""准备去买菜""}, {""sex"": ""1"", ""content"": ""今天打算做什么好吃的呀？""}, {""sex"": ""1"", ""content"": ""想跟你一起逛菜市场，不知道有没有这个机会。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我怎么这么会撩""}, {""sex"": ""1"", ""content"": ""那还不是因为我来配合你啊。""}, {""sex"": ""1"", ""content"": ""可能是因为你这么好看吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""送你上班""}, {""sex"": ""1"", ""content"": ""你竟然要送我上班，太感动了。""}, {""sex"": ""1"", ""content"": ""你送我上班，那我请你吃早餐吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我广东的""}, {""sex"": ""1"", ""content"": ""我福建的，你可别吃我。""}, {""sex"": ""1"", ""content"": ""以后有个广东媳妇儿真好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""王妃""}, {""sex"": ""1"", ""content"": ""你就是我的王妃、我的女王、我的女神。""}, {""sex"": ""1"", ""content"": ""夜太美，尽管再危险，总有人黑着眼眶熬着夜~""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""都是为了你""}, {""sex"": ""1"", ""content"": ""未来你为了我这么用心，我好感动。""}, {""sex"": ""1"", ""content"": ""你这么为我着想，我好开心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""4.5的妞""}, {""sex"": ""1"", ""content"": ""9块9的结婚证。""}, {""sex"": ""1"", ""content"": ""巧了，我也在找四块五的妞。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好坏哟，我好喜欢""}, {""sex"": ""1"", ""content"": ""我就是做个坏坏的人啊！""}, {""sex"": ""1"", ""content"": ""做个属于你的坏蛋。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在哪里了""}, {""sex"": ""1"", ""content"": ""你是不是迫不及待想见我？""}, {""sex"": ""1"", ""content"": ""我一直驻扎在你心里，只是你没发现""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""午安。""}, {""sex"": ""1"", ""content"": ""午安，可爱的小仙女。""}, {""sex"": ""1"", ""content"": ""有你在我什么时候都会觉得很心安。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""然后哎""}, {""sex"": ""1"", ""content"": ""然后就是我喜欢上你了。""}, {""sex"": ""1"", ""content"": ""然后的然后就没了然后。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""失眠了我""}, {""sex"": ""1"", ""content"": ""是不是因为我忘记说晚安了？""}, {""sex"": ""1"", ""content"": ""躺我身边有安眠的作用，要不要试试""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你感受到了吗""}, {""sex"": ""1"", ""content"": ""我感受到了，心里觉得暖暖的。""}, {""sex"": ""1"", ""content"": ""我们之间心有灵犀，我怎么会感受不到呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""弄死我吧""}, {""sex"": ""1"", ""content"": ""我可舍不得把你弄死。""}, {""sex"": ""1"", ""content"": ""弄死你我就没老婆了，我才不干。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""也不好看啊""}, {""sex"": ""1"", ""content"": ""一定是你的审美太严格了。""}, {""sex"": ""1"", ""content"": ""这还不好看啊，那什么样在你眼里才是好看？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喊姐姐""}, {""sex"": ""1"", ""content"": ""我才不呢，我要喊老婆！""}, {""sex"": ""1"", ""content"": ""怎么可以叫姐姐呢，叫宝贝！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""聊啥子嘛""}, {""sex"": ""1"", ""content"": ""讲讲你的兴趣爱好？""}, {""sex"": ""1"", ""content"": ""聊聊我们的未来吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哭会""}, {""sex"": ""1"", ""content"": ""哭吧，我等会儿负责把你给哄好。""}, {""sex"": ""1"", ""content"": ""没想到仙女哭的时候还能这么好看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要哭""}, {""sex"": ""1"", ""content"": ""哭的这么伤心，我会心疼的""}, {""sex"": ""1"", ""content"": ""不要哭，你一哭我就很难受。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""快来给我捶捶腿""}, {""sex"": ""1"", ""content"": ""好的，大佬。""}, {""sex"": ""1"", ""content"": ""捶好了，能给奖励吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你脸好大""}, {""sex"": ""1"", ""content"": ""还不是为了能让你看到我的全貌。""}, {""sex"": ""1"", ""content"": ""脸大的人翻脸慢懂不。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""已经""}, {""sex"": ""1"", ""content"": ""我好像已经就这么的爱上你了。""}, {""sex"": ""1"", ""content"": ""已经不要脸了，再不要脸也行了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不喜欢欠别人""}, {""sex"": ""1"", ""content"": ""可我并不是别人啊。""}, {""sex"": ""1"", ""content"": ""可是人与人之间本身就是互相亏欠的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不知道也不想知道""}, {""sex"": ""1"", ""content"": ""人就活这一次，没点好奇心岂不是白过？""}, {""sex"": ""1"", ""content"": ""你知不知道，你很有可能会错过一件非常重要的事情。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""女孩生气怎么办""}, {""sex"": ""1"", ""content"": ""没想到你生气的时候也可以这么好看呀。""}, {""sex"": ""1"", ""content"": ""不要生气啦，生气容易变不好看的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""瞌睡吗""}, {""sex"": ""1"", ""content"": ""是啊，眼皮沉重地我都睁不开眼睛了。""}, {""sex"": ""1"", ""content"": ""再不跟你说说话我估计就要睡过去了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃的大餐。""}, {""sex"": ""1"", ""content"": ""大餐不带我，真的好吗。""}, {""sex"": ""1"", ""content"": ""看的我都有点肚子饿了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那要是被别人看上了咋整""}, {""sex"": ""1"", ""content"": ""还能咋办，抢过来！""}, {""sex"": ""1"", ""content"": ""有我在，跑不了！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""愁眉""}, {""sex"": ""1"", ""content"": ""好想抚平你皱起的眉头。""}, {""sex"": ""1"", ""content"": ""别皱眉，这么好看的小仙女怎么能愁眉苦脸呢？""}], ""lock"": 1}"
