"{""chat"": [{""sex"": ""1"", ""content"": ""你好，我和朋友在讨论一个问题，我们都觉得自己说得对，想听听女孩的看法？""}, {""sex"": ""2"", ""content"": ""什么问题？""}, {""sex"": ""1"", ""content"": ""你觉得男人更爱撒谎还是女人更爱撒谎？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么突然加我""}, {""sex"": ""1"", ""content"": ""没有突然，只是深思熟虑之后的好不好。""}, {""sex"": ""1"", ""content"": ""我就是想加你好不好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那就要看你本事了""}, {""sex"": ""1"", ""content"": ""不是我吹，我的本事绝对能让你心服口服。""}, {""sex"": ""1"", ""content"": ""你放心，我一定不会让你失望的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你又不是女人""}, {""sex"": ""1"", ""content"": ""我现在去一趟泰国应该还来得及吧？！""}, {""sex"": ""1"", ""content"": ""你见过女人长得像我这样的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不接受撩""}, {""sex"": ""1"", ""content"": ""我控制住不去找你，可我控制不住想你。""}, {""sex"": ""1"", ""content"": ""我只是想让你知道我喜欢你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""说错了""}, {""sex"": ""1"", ""content"": ""没事没事，我就假装没看见。""}, {""sex"": ""1"", ""content"": ""那再给你一个机会，重新说。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""爱发不发""}, {""sex"": ""1"", ""content"": ""发发发，小仙女的要求怎么能不答应呢？""}, {""sex"": ""1"", ""content"": ""生气啦？小仙女不可以这么容易动怒的哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""神神秘秘的""}, {""sex"": ""1"", ""content"": ""因为喜欢你是一件很神圣的事情。""}, {""sex"": ""1"", ""content"": ""有点神秘感才会吸引人嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""减不掉""}, {""sex"": ""1"", ""content"": ""那就 变胖，胖点手感好。""}, {""sex"": ""1"", ""content"": ""为啥减不掉呢，哈哈。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就减肥""}, {""sex"": ""1"", ""content"": ""你这么好的身材好需要减肥吗？""}, {""sex"": ""1"", ""content"": ""减肥这种事情不应该发生在你身上。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我很怕""}, {""sex"": ""1"", ""content"": ""没事，我会陪着你的。""}, {""sex"": ""1"", ""content"": ""怕什么，这不是有我吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""准备起了""}, {""sex"": ""1"", ""content"": ""起来吧不愿做奴隶的人们！""}, {""sex"": ""1"", ""content"": ""你再赖床，我真怕太阳公公晒你屁股了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""快乐是你们的""}, {""sex"": ""1"", ""content"": ""但是我想和你分享我的快乐。""}, {""sex"": ""1"", ""content"": ""快乐也一样是你的不是吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""能再不要脸点吗""}, {""sex"": ""1"", ""content"": ""已经不要脸了，再不要不行啊。""}, {""sex"": ""1"", ""content"": ""你难道喜欢不要脸的我？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我太重了""}, {""sex"": ""1"", ""content"": ""难怪我觉得心上的分量也那么重。""}, {""sex"": ""1"", ""content"": ""你再重我也要啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那就哭呗""}, {""sex"": ""1"", ""content"": ""那我还是不哭了，哭久了会累的。""}, {""sex"": ""1"", ""content"": ""哭鼻子可不是一个好习惯。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你再夸我我就不自在了""}, {""sex"": ""1"", ""content"": ""我说实话就让你不自在了？""}, {""sex"": ""1"", ""content"": ""你这种人优点那么明显，还需要我夸吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡好""}, {""sex"": ""1"", ""content"": ""吃好睡好，成一个小猪猪不远了""}, {""sex"": ""1"", ""content"": ""梦到你的时候是我睡得最好的时候。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不会英语""}, {""sex"": ""1"", ""content"": ""我倒是会一点，如果你愿意学，我可以教你哦。""}, {""sex"": ""1"", ""content"": ""不会英语也没关系，反正我们都是用中文交流。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""九月了呢""}, {""sex"": ""1"", ""content"": ""你的九月正在派送中，请您保持好心情。""}, {""sex"": ""1"", ""content"": ""愿九月可以得到一个会照亮整个秋天的好消息。九月，你好！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没人要就没人要""}, {""sex"": ""1"", ""content"": ""傻瓜，我肯定要的呀。""}, {""sex"": ""1"", ""content"": ""没人要我就勉为其难收了你好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心情一点都不好""}, {""sex"": ""1"", ""content"": ""那就让我来把你的心情变好吧。""}, {""sex"": ""1"", ""content"": ""你要是不好，那只能揍我了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""他不在""}, {""sex"": ""1"", ""content"": ""那我可以偷偷带你出去玩吗？""}, {""sex"": ""1"", ""content"": ""太好了，那我有机会取代他的位置了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""对不起他""}, {""sex"": ""1"", ""content"": ""既然知道自己错了那就要勇于承认错误，他会原谅你的""}, {""sex"": ""1"", ""content"": ""没事的，你这么可爱，他肯定不忍心责怪你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有好男人""}, {""sex"": ""1"", ""content"": ""那我会是你生命中出现的第一个好男人。""}, {""sex"": ""1"", ""content"": ""你别忽略我的存在啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""老变态""}, {""sex"": ""1"", ""content"": ""敢这样说我，我看你是欠吻。""}, {""sex"": ""1"", ""content"": ""我又没有对你动手动脚，哪儿变态了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""校园生活""}, {""sex"": ""1"", ""content"": ""离开学校太久是不是就开始想念学校了？""}, {""sex"": ""1"", ""content"": ""要是能跟你一起度过美好的校园生活就好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""缘分这东西""}, {""sex"": ""1"", ""content"": ""说不清道不明的！""}, {""sex"": ""1"", ""content"": ""我们之间的缘分真的是妙不可言啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不是朋友""}, {""sex"": ""1"", ""content"": ""我们不是朋友，我们是情侣""}, {""sex"": ""1"", ""content"": ""我从来就没有拿你当朋友""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你能养我""}, {""sex"": ""1"", ""content"": ""嗯啊，我会好好养你的。""}, {""sex"": ""1"", ""content"": ""养你这个小可爱，真的不容易啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么信""}, {""sex"": ""1"", ""content"": ""我就是这么相信了。""}, {""sex"": ""1"", ""content"": ""我觉得你可以相信我的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我有酒，你有故事吗""}, {""sex"": ""1"", ""content"": ""我与你的故事不是正在上演吗？""}, {""sex"": ""1"", ""content"": ""我的故事很长，或许你要听很长时间。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""大萝卜""}, {""sex"": ""1"", ""content"": ""你是小兔子嘛，爱吃大萝卜""}, {""sex"": ""1"", ""content"": ""没有大萝卜，小萝卜可以吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我这么善良""}, {""sex"": ""1"", ""content"": ""所以我才会这么喜欢你啊""}, {""sex"": ""1"", ""content"": ""那你发发善心收养我好不好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你加我干嘛，不认识呢""}, {""sex"": ""1"", ""content"": ""我加你就是为了能和你认识啊。""}, {""sex"": ""1"", ""content"": ""聊着聊着不就认识了吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""情人眼里""}, {""sex"": ""1"", ""content"": ""情人眼里出西施，我的眼里出现你。""}, {""sex"": ""1"", ""content"": ""我的小情人，你眼里肯定有我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""梦里见啊""}, {""sex"": ""1"", ""content"": ""好，我会乘坐小行星到你的梦里去找你的。""}, {""sex"": ""1"", ""content"": ""梦里见，晚安小仙女。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""准备睡觉了。""}, {""sex"": ""1"", ""content"": ""晚安啦，要睡得香香的。""}, {""sex"": ""1"", ""content"": ""那我们梦里再续情缘。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一亿个伤心""}, {""sex"": ""1"", ""content"": ""就算你有一亿个伤心，我也有一亿零一个开心给你。""}, {""sex"": ""1"", ""content"": ""哇，这么多的伤心包围着你吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""科四""}, {""sex"": ""1"", ""content"": ""把科四拿下你就是有证的人啦""}, {""sex"": ""1"", ""content"": ""科四不难，所以你不要太担心呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""大招""}, {""sex"": ""1"", ""content"": ""来吧，我已经做好接招的准备了""}, {""sex"": ""1"", ""content"": ""你该不会一招就要了我的小命吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现在的你已经不怎么关心我了""}, {""sex"": ""1"", ""content"": ""谁说！每天都在默默的关心你好不好""}, {""sex"": ""1"", ""content"": ""我这么关心你，难道你没发现吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""说得这么好""}, {""sex"": ""1"", ""content"": ""不说好点都不好意思见你了。""}, {""sex"": ""1"", ""content"": ""说给你听的啦，当然得说好啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不需要啊！""}, {""sex"": ""1"", ""content"": ""现在说不需要，等你意识到需要的时候就没有了！""}, {""sex"": ""1"", ""content"": ""你不是不需要，你只是习惯了什么事都自己来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""出不去呀""}, {""sex"": ""1"", ""content"": ""怎么了，你被困住了吗？""}, {""sex"": ""1"", ""content"": ""公主放心，勇敢的骑士来解救你了。""}], ""lock"": 1}"
